tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
CF-160a_LP-DIR-T-2084	CF-160a_LP-DIR-T	CF-160a	1.1	150.2	59.6	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:12:35	LT-T-Z:LP-DIR-T	g	2084	u	8	273	James Pierce		pmagpy-4.2.24-1	1.2699999999999999e-07	1.3800000000000002e-09	1.9e-09	9.48e-10	CF-160	CF	Cut Face Creek
CF-161a_LP-DIR-T-2115	CF-161a_LP-DIR-T	CF-161a	2.5	145.5	45.6	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:13:50	LT-T-Z:LP-DIR-T	g	2115	u	8	273	James Pierce		pmagpy-4.2.24-1	1e-07	1.27e-09	4.35e-09	9.05e-10	CF-161	CF	Cut Face Creek
CF-162a_LP-DIR-T-2145	CF-162a_LP-DIR-T	CF-162a	2.5	161.0	64.4	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:15:24	LT-T-Z:LP-DIR-T	g	2145	u	8	273	James Pierce		pmagpy-4.2.24-1	3.25e-08	6.08e-10	1.3400000000000001e-09	2.55e-10	CF-162	CF	Cut Face Creek
CF-163a_LP-DIR-T-2177	CF-163a_LP-DIR-T	CF-163a	2.5	121.4	70.7	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:18:33	LT-T-Z:LP-DIR-T	g	2177	u	8	273	James Pierce		pmagpy-4.2.24-1	8.61e-08	3.65e-09	8.44e-10	7.51e-10	CF-163	CF	Cut Face Creek
CF-164a_LP-DIR-T-2208	CF-164a_LP-DIR-T	CF-164a	0.9	135.8	58.6	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:19:49	LT-T-Z:LP-DIR-T	g	2208	u	8	273	James Pierce		pmagpy-4.2.24-1	2.51e-07	3.22e-09	1.8299999999999999e-09	9.35e-10	CF-164	CF	Cut Face Creek
CF-165a_LP-DIR-T-2239	CF-165a_LP-DIR-T	CF-165a	2.0	158.4	60.1	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:21:02	LT-T-Z:LP-DIR-T	g	2239	u	8	273	James Pierce		pmagpy-4.2.24-1	4.21e-08	1.13e-09	8.34e-10	5.7e-10	CF-165	CF	Cut Face Creek
CF-166a_LP-DIR-T-2260	CF-166a_LP-DIR-T	CF-166a	3.5	202.2	70.4	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:22:14	LT-T-Z:LP-DIR-T	g	2260	u	8	273	James Pierce		pmagpy-4.2.24-1	5.7699999999999994e-08	2.25e-09	2.6100000000000003e-09	5.510000000000001e-10	CF-166	CF	Cut Face Creek
CF-167a_LP-DIR-T-2290	CF-167a_LP-DIR-T	CF-167a	1.1	161.4	65.0	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:23:29	LT-T-Z:LP-DIR-T	g	2290	u	8	273	James Pierce		pmagpy-4.2.24-1	2.35e-07	2.02e-09	3.74e-09	1.19e-09	CF-167	CF	Cut Face Creek
CF-168a_LP-DIR-T-2323	CF-168a_LP-DIR-T	CF-168a	2.0	163.7	75.6	0	0	0	0	16	873	This study	hargrave 2021-01-31 12:24:45	LT-T-Z:LP-DIR-T	g	2323	u	8	273	James Pierce		pmagpy-4.2.24-1	8.45e-08	1.26e-09	2.7e-09	3.8100000000000003e-10	CF-168	CF	Cut Face Creek
CF-169a_LP-DIR-T-2357	CF-169a_LP-DIR-T	CF-169a	3.0	134.8	50.6	0	0	0	0	15	873	This study	hargrave 2021-01-31 12:25:58	LT-T-Z:LP-DIR-T	g	2357	u	8	273	James Pierce		pmagpy-4.2.24-1	3.7400000000000004e-08	1.7600000000000001e-09	9.43e-10	4.6399999999999995e-10	CF-169	CF	Cut Face Creek
CF-16a_LP-DIR-T-2387	CF-16a_LP-DIR-T	CF-16a	4.2	236.6	9.8	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:47:51	LT-T-Z:LP-DIR-T	g	2387	u	8	273	James Pierce		pmagpy-4.2.24-1	1.87e-07	1.14e-08	7.63e-09	1.2800000000000001e-09	CF-16	CF	Cut Face Creek
CF-170a_LP-DIR-T-2419	CF-170a_LP-DIR-T	CF-170a	47.0	137.9	67.5	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:28:28	LT-T-Z:LP-DIR-T	b	2419	u	8	273	James Pierce		pmagpy-4.2.24-1	3.61e-08	1.1000000000000001e-08	9.98e-09	3.5699999999999995e-08	CF-170	CF	Cut Face Creek
CF-170a_LP-DIR-T-2420	CF-170a_LP-DIR-T	CF-170a	2.8	138.4	66.2	0	0	0	0	15	873	This study	hargrave 2021-01-31 13:20:13	LT-T-Z:LP-DIR-T	g	2420	u	8	273	James Pierce		pmagpy-4.2.24-1	7.21e-08	3.21e-09	9.95e-10	9.69e-10	CF-170	CF	Cut Face Creek
CF-172a_LP-DIR-T-2453	CF-172a_LP-DIR-T	CF-172a	2.8	123.3	55.2	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:29:44	LT-T-Z:LP-DIR-T	g	2453	u	8	273	James Pierce		pmagpy-4.2.24-1	1.2099999999999998e-07	5.18e-09	3e-09	4.38e-10	CF-172	CF	Cut Face Creek
CF-173a_LP-DIR-T-2485	CF-173a_LP-DIR-T	CF-173a	1.6	139.4	56.0	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:31:11	LT-T-Z:LP-DIR-T	g	2485	u	8	273	James Pierce		pmagpy-4.2.24-1	6.36e-08	1.31e-09	1.31e-09	3.3500000000000003e-10	CF-173	CF	Cut Face Creek
CF-174a_LP-DIR-T-2508	CF-174a_LP-DIR-T	CF-174a	1.2	152.0	60.4	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:34:11	LT-T-Z:LP-DIR-T	g	2508	u	8	273	James Pierce		pmagpy-4.2.24-1	1.0300000000000001e-07	1.3e-09	1.6e-09	9.49e-10	CF-174	CF	Cut Face Creek
CF-175a_LP-DIR-T-2535	CF-175a_LP-DIR-T	CF-175a	2.2	147.8	63.8	0	0	0	0	16	873	This study	hargrave 2021-01-31 12:35:26	LT-T-Z:LP-DIR-T	g	2535	u	8	273	James Pierce		pmagpy-4.2.24-1	2.1399999999999998e-07	4.08e-09	6.53e-09	2.67e-09	CF-175	CF	Cut Face Creek
CF-176a_LP-DIR-T-2574	CF-176a_LP-DIR-T	CF-176a	3.3	167.7	63.1	0	0	0	0	15	873	This study	hargrave 2021-01-31 12:36:40	LT-T-Z:LP-DIR-T	g	2574	u	8	273	James Pierce		pmagpy-4.2.24-1	7.27e-08	1.2800000000000001e-09	4.05e-09	2.37e-10	CF-176	CF	Cut Face Creek
CF-177a_LP-DIR-T-2603	CF-177a_LP-DIR-T	CF-177a	2.4	146.3	38.9	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:38:00	LT-T-Z:LP-DIR-T	g	2603	u	8	273	James Pierce		pmagpy-4.2.24-1	3.1e-08	9.71e-10	9.78e-10	1.93e-10	CF-177	CF	Cut Face Creek
CF-178a_LP-DIR-T-2630	CF-178a_LP-DIR-T	CF-178a	5.2	147.7	42.5	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:39:20	LT-T-Z:LP-DIR-T	g	2630	u	8	273	James Pierce		pmagpy-4.2.24-1	7.38e-09	5.43e-10	5.269999999999999e-10	1.26e-10	CF-178	CF	Cut Face Creek
CF-179a_LP-DIR-T-2653	CF-179a_LP-DIR-T	CF-179a	2.2	130.3	67.2	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:40:37	LT-T-Z:LP-DIR-T	g	2653	u	8	273	James Pierce		pmagpy-4.2.24-1	3.2200000000000004e-08	1.2e-09	2.24e-10	3.2599999999999996e-10	CF-179	CF	Cut Face Creek
CF-17a_LP-DIR-T-2683	CF-17a_LP-DIR-T	CF-17a	1.0	176.4	-43.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:49:25	LT-T-Z:LP-DIR-T	g	2683	u	8	273	James Pierce		pmagpy-4.2.24-1	2.68e-07	3.08e-09	1.52e-09	3.1e-09	CF-17	CF	Cut Face Creek
CF-180a_LP-DIR-T-2715	CF-180a_LP-DIR-T	CF-180a	2.1	110.1	37.9	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:41:51	LT-T-Z:LP-DIR-T	g	2715	u	8	273	James Pierce		pmagpy-4.2.24-1	3.53e-08	1.2800000000000001e-09	3.39e-10	1.31e-10	CF-180	CF	Cut Face Creek
CF-181a_LP-DIR-T-2741	CF-181a_LP-DIR-T	CF-181a	2.5	229.7	-50.0	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:43:04	LT-T-Z:LP-DIR-T	g	2741	u	8	273	James Pierce		pmagpy-4.2.24-1	8.61e-08	2.07e-09	3.11e-09	5.16e-10	CF-181	CF	Cut Face Creek
CF-182a_LP-DIR-T-2767	CF-182a_LP-DIR-T	CF-182a	1.9	226.6	77.7	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:44:21	LT-T-Z:LP-DIR-T	g	2767	u	8	273	James Pierce		pmagpy-4.2.24-1	9.02e-08	2.64e-09	1.2800000000000001e-09	8.63e-10	CF-182	CF	Cut Face Creek
CF-183a_LP-DIR-T-2798	CF-183a_LP-DIR-T	CF-183a	1.3	109.1	43.1	0	0	0	0	14	873	This study	hargrave 2021-01-31 12:45:54	LT-T-Z:LP-DIR-T	g	2798	u	8	273	James Pierce		pmagpy-4.2.24-1	4.7800000000000005e-08	9.16e-10	8.19e-10	2.56e-10	CF-183	CF	Cut Face Creek
CF-185a_LP-DIR-T-2833	CF-185a_LP-DIR-T	CF-185a	3.4	138.2	51.2	0	0	0	0	17	873	This study	hargrave 2021-01-31 12:49:03	LT-T-Z:LP-DIR-T	g	2833	u	8	273	James Pierce		pmagpy-4.2.24-1	4.1900000000000005e-08	1.52e-09	1.7000000000000001e-09	1.18e-09	CF-185	CF	Cut Face Creek
CF-186a_LP-DIR-T-2870	CF-186a_LP-DIR-T	CF-186a	2.5	142.2	58.3	0	0	0	0	13	873	This study	hargrave 2021-01-31 12:50:19	LT-T-Z:LP-DIR-T	g	2870	u	8	273	James Pierce		pmagpy-4.2.24-1	9.99e-08	9.120000000000001e-10	4.0999999999999995e-09	1.23e-09	CF-186	CF	Cut Face Creek
CF-18a_LP-DIR-T-2896	CF-18a_LP-DIR-T	CF-18a	1.2	196.6	-48.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:50:56	LT-T-Z:LP-DIR-T	g	2896	u	8	273	James Pierce		pmagpy-4.2.24-1	2.0600000000000002e-07	2.67e-09	1.99e-09	2.8800000000000004e-09	CF-18	CF	Cut Face Creek
CF-19a_LP-DIR-T-2927	CF-19a_LP-DIR-T	CF-19a	0.7	331.4	36.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:52:25	LT-T-Z:LP-DIR-T	g	2927	u	8	273	James Pierce		pmagpy-4.2.24-1	1.43e-07	1.14e-09	1.3900000000000002e-09	8.92e-10	CF-19	CF	Cut Face Creek
CF-1a_LP-DIR-T-2959	CF-1a_LP-DIR-T	CF-1a	1.2	158.0	17.6	0	0	0	0	14	873	This study	hargrave 2020-10-07 21:22:12	LT-T-Z:LP-DIR-T	g	2959	u	8	273	James Pierce		pmagpy-4.2.24-1	1.59e-07	1.3900000000000002e-09	2.87e-09	1.45e-09	CF-1	CF	Cut Face Creek
CF-20a_LP-DIR-T-2987	CF-20a_LP-DIR-T	CF-20a	3.4	337.5	41.3	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:53:58	LT-T-Z:LP-DIR-T	g	2987	u	8	273	James Pierce		pmagpy-4.2.24-1	2.4399999999999996e-07	7.68e-09	1.23e-08	1.98e-09	CF-20	CF	Cut Face Creek
CF-21a_LP-DIR-T-3018	CF-21a_LP-DIR-T	CF-21a	2.1	2.4	42.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:58:23	LT-T-Z:LP-DIR-T	g	3018	u	8	273	James Pierce		pmagpy-4.2.24-1	1.8899999999999999e-07	5.0900000000000004e-09	2.54e-09	4.18e-09	CF-21	CF	Cut Face Creek
CF-22a_LP-DIR-T-3049	CF-22a_LP-DIR-T	CF-22a	0.4	304.8	46.8	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:59:57	LT-T-Z:LP-DIR-T	g	3049	u	8	273	James Pierce		pmagpy-4.2.24-1	1.71e-07	4.71e-10	6.2e-10	1.14e-09	CF-22	CF	Cut Face Creek
CF-23a_LP-DIR-T-3080	CF-23a_LP-DIR-T	CF-23a	1.3	335.0	37.7	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:01:27	LT-T-Z:LP-DIR-T	g	3080	u	8	273	James Pierce		pmagpy-4.2.24-1	9.44e-08	1.51e-09	1.57e-09	6.78e-10	CF-23	CF	Cut Face Creek
CF-24a_LP-DIR-T-3111	CF-24a_LP-DIR-T	CF-24a	1.9	310.8	45.9	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:03:00	LT-T-Z:LP-DIR-T	g	3111	u	8	273	James Pierce		pmagpy-4.2.24-1	1.24e-07	3.4299999999999995e-09	2.09e-09	7.480000000000001e-10	CF-24	CF	Cut Face Creek
CF-25a_LP-DIR-T-3141	CF-25a_LP-DIR-T	CF-25a	1.5	292.7	20.3	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:04:36	LT-T-Z:LP-DIR-T	g	3141	u	8	273	James Pierce		pmagpy-4.2.24-1	1.13e-07	2.46e-09	1.3300000000000002e-09	1.14e-09	CF-25	CF	Cut Face Creek
CF-26a_LP-DIR-T-3172	CF-26a_LP-DIR-T	CF-26a	3.8	67.0	28.5	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:06:14	LT-T-Z:LP-DIR-T	g	3172	u	8	273	James Pierce		pmagpy-4.2.24-1	9.17e-08	5.7799999999999995e-09	1.65e-09	5.76e-10	CF-26	CF	Cut Face Creek
CF-27a_LP-DIR-T-3199	CF-27a_LP-DIR-T	CF-27a	0.6	125.8	-5.8	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:07:52	LT-T-Z:LP-DIR-T	g	3199	u	8	273	James Pierce		pmagpy-4.2.24-1	1.7899999999999997e-07	1.1e-09	8.97e-10	1.46e-09	CF-27	CF	Cut Face Creek
CF-28a_LP-DIR-T-3230	CF-28a_LP-DIR-T	CF-28a	3.0	91.4	40.3	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:09:25	LT-T-Z:LP-DIR-T	g	3230	u	8	273	James Pierce		pmagpy-4.2.24-1	9.939999999999999e-08	5.08e-09	9.070000000000001e-10	1.1699999999999999e-09	CF-28	CF	Cut Face Creek
CF-29a_LP-DIR-T-3260	CF-29a_LP-DIR-T	CF-29a	0.9	313.3	31.7	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:10:56	LT-T-Z:LP-DIR-T	g	3260	u	8	273	James Pierce		pmagpy-4.2.24-1	1.56e-07	1.9699999999999996e-09	1.3699999999999998e-09	1.22e-09	CF-29	CF	Cut Face Creek
CF-2a_LP-DIR-T-3292	CF-2a_LP-DIR-T	CF-2a	2.3	267.7	19.3	0	0	0	0	15	873	This study	hargrave 2020-10-07 21:23:47	LT-T-Z:LP-DIR-T	g	3292	u	8	273	James Pierce		pmagpy-4.2.24-1	1.31e-07	4.870000000000001e-09	1e-09	1.7800000000000003e-09	CF-2	CF	Cut Face Creek
CF-30a_LP-DIR-T-3319	CF-30a_LP-DIR-T	CF-30a	1.3	265.1	36.6	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:12:34	LT-T-Z:LP-DIR-T	g	3319	u	8	273	James Pierce		pmagpy-4.2.24-1	9.71e-08	2.14e-09	4e-10	6.900000000000001e-10	CF-30	CF	Cut Face Creek
CF-31a_LP-DIR-T-3350	CF-31a_LP-DIR-T	CF-31a	0.7	359.6	32.9	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:16:15	LT-T-Z:LP-DIR-T	g	3350	u	8	273	James Pierce		pmagpy-4.2.24-1	1.33e-07	1.2800000000000001e-09	9.81e-10	1.02e-09	CF-31	CF	Cut Face Creek
CF-33a_LP-DIR-T-3380	CF-33a_LP-DIR-T	CF-33a	5.1	110.0	-1.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:17:52	LT-T-Z:LP-DIR-T	g	3380	u	8	273	James Pierce		pmagpy-4.2.24-1	1.05e-07	8.740000000000001e-09	3.42e-09	8.33e-10	CF-33	CF	Cut Face Creek
CF-35a_LP-DIR-T-3414	CF-35a_LP-DIR-T	CF-35a	1.4	123.1	-2.4	0	0	0	0	16	873	This study	hargrave 2020-10-07 22:19:27	LT-T-Z:LP-DIR-T	g	3414	u	8	273	James Pierce		pmagpy-4.2.24-1	1.44e-07	1.62e-09	1.6699999999999998e-09	2.64e-09	CF-35	CF	Cut Face Creek
CF-36a_LP-DIR-T-3446	CF-36a_LP-DIR-T	CF-36a	3.8	119.4	-12.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:21:06	LT-T-Z:LP-DIR-T	g	3446	u	8	273	James Pierce		pmagpy-4.2.24-1	7.480000000000001e-08	4.09e-09	2.15e-09	2.0600000000000003e-09	CF-36	CF	Cut Face Creek
CF-37a_LP-DIR-T-3478	CF-37a_LP-DIR-T	CF-37a	2.7	76.4	42.0	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:22:49	LT-T-Z:LP-DIR-T	g	3478	u	8	273	James Pierce		pmagpy-4.2.24-1	7.79e-08	3.24e-09	1.27e-09	1.3699999999999998e-09	CF-37	CF	Cut Face Creek
CF-38a_LP-DIR-T-3509	CF-38a_LP-DIR-T	CF-38a	2.0	123.0	-4.4	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:24:34	LT-T-Z:LP-DIR-T	g	3509	u	8	273	James Pierce		pmagpy-4.2.24-1	2.24e-07	5.71e-09	4.62e-09	3.24e-09	CF-38	CF	Cut Face Creek
CF-39a_LP-DIR-T-3541	CF-39a_LP-DIR-T	CF-39a	4.5	110.0	-10.6	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:26:20	LT-T-Z:LP-DIR-T	g	3541	u	8	273	James Pierce		pmagpy-4.2.24-1	2.69e-07	1.91e-08	8.6e-09	2.07e-09	CF-39	CF	Cut Face Creek
CF-3a_LP-DIR-T-3573	CF-3a_LP-DIR-T	CF-3a	3.7	156.5	21.0	0	0	0	0	14	873	This study	hargrave 2020-10-07 21:26:11	LT-T-Z:LP-DIR-T	g	3573	u	8	273	James Pierce		pmagpy-4.2.24-1	1.31e-07	3.3600000000000004e-09	7.75e-09	8.93e-10	CF-3	CF	Cut Face Creek
CF-40a_LP-DIR-T-3607	CF-40a_LP-DIR-T	CF-40a	7.4	113.0	-4.1	0	0	0	0	14	873	This study	hargrave 2020-10-07 22:28:02	LT-T-Z:LP-DIR-T	g	3607	u	8	273	James Pierce		pmagpy-4.2.24-1	3.55e-07	4.1699999999999996e-08	1.86e-08	3.71e-09	CF-40	CF	Cut Face Creek
CF-41a_LP-DIR-T-3639	CF-41a_LP-DIR-T	CF-41a	5.8	115.0	-9.9	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:29:42	LT-T-Z:LP-DIR-T	g	3639	u	8	273	James Pierce		pmagpy-4.2.24-1	7.089999999999999e-08	6.31e-09	3.18e-09	1.2800000000000001e-09	CF-41	CF	Cut Face Creek
CF-43a_LP-DIR-T-3673	CF-43a_LP-DIR-T	CF-43a	5.5	109.4	-4.4	0	0	0	0	15	873	This study	hargrave 2020-10-07 22:31:19	LT-T-Z:LP-DIR-T	g	3673	u	8	273	James Pierce		pmagpy-4.2.24-1	2.3e-07	2.09e-08	7.1e-09	1.8e-09	CF-43	CF	Cut Face Creek
CF-44a_LP-DIR-T-3710	CF-44a_LP-DIR-T	CF-44a	1.8	135.1	-2.8	0	0	0	0	21	873	This study	hargrave 2020-10-07 22:34:57	LT-T-Z:LP-DIR-T	g	3710	u	8	273	James Pierce		pmagpy-4.2.24-1	4.8600000000000005e-08	8.500000000000001e-10	1.18e-09	6.14e-10	CF-44	CF	Cut Face Creek
CF-45a_LP-DIR-T-3743	CF-45a_LP-DIR-T	CF-45a	4.4	100.9	-10.0	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:36:36	LT-T-Z:LP-DIR-T	g	3743	u	8	273	James Pierce		pmagpy-4.2.24-1	1.5e-07	8.590000000000001e-09	7.55e-10	7.7e-09	CF-45	CF	Cut Face Creek
CF-46a_LP-DIR-T-3776	CF-46a_LP-DIR-T	CF-46a	1.4	106.4	-7.2	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:38:20	LT-T-Z:LP-DIR-T	g	3776	u	8	273	James Pierce		pmagpy-4.2.24-1	2.55e-07	5.2e-09	1.3800000000000002e-09	3.11e-09	CF-46	CF	Cut Face Creek
CF-47a_LP-DIR-T-3812	CF-47a_LP-DIR-T	CF-47a	5.0	107.1	-8.2	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:40:06	LT-T-Z:LP-DIR-T	g	3812	u	8	273	James Pierce		pmagpy-4.2.24-1	2.51e-07	2.08e-08	6.920000000000001e-09	2.0499999999999997e-09	CF-47	CF	Cut Face Creek
CF-48a_LP-DIR-T-3844	CF-48a_LP-DIR-T	CF-48a	2.5	110.6	-8.9	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:41:56	LT-T-Z:LP-DIR-T	g	3844	u	8	273	James Pierce		pmagpy-4.2.24-1	1.91e-07	1.95e-09	2.3e-09	7.8e-09	CF-48	CF	Cut Face Creek
CF-49a_LP-DIR-T-3878	CF-49a_LP-DIR-T	CF-49a	2.0	121.4	-20.9	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:43:48	LT-T-Z:LP-DIR-T	g	3878	u	8	273	James Pierce		pmagpy-4.2.24-1	1.3e-07	2.2e-09	8.24e-10	3.829999999999999e-09	CF-49	CF	Cut Face Creek
CF-4a_LP-DIR-T-3914	CF-4a_LP-DIR-T	CF-4a	1.0	330.4	28.5	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:27:39	LT-T-Z:LP-DIR-T	g	3914	u	8	273	James Pierce		pmagpy-4.2.24-1	8.48e-08	5.510000000000001e-10	1.18e-09	8.12e-10	CF-4	CF	Cut Face Creek
CF-50a_LP-DIR-T-3946	CF-50a_LP-DIR-T	CF-50a	3.2	112.1	-21.6	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:45:39	LT-T-Z:LP-DIR-T	g	3946	u	8	273	James Pierce		pmagpy-4.2.24-1	2.1399999999999998e-07	9.44e-09	1.27e-09	7.06e-09	CF-50	CF	Cut Face Creek
CF-51a_LP-DIR-T-3981	CF-51a_LP-DIR-T	CF-51a	2.6	108.9	-23.6	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:47:26	LT-T-Z:LP-DIR-T	g	3981	u	8	273	James Pierce		pmagpy-4.2.24-1	2.56e-07	1.09e-08	3.11e-09	1.6e-09	CF-51	CF	Cut Face Creek
CF-52a_LP-DIR-T-4013	CF-52a_LP-DIR-T	CF-52a	1.3	122.0	66.3	0	0	0	0	13	873	This study	hargrave 2020-10-07 22:49:10	LT-T-Z:LP-DIR-T	g	4013	u	8	273	James Pierce		pmagpy-4.2.24-1	1.6e-07	3.25e-09	1.45e-09	5.220000000000001e-10	CF-52	CF	Cut Face Creek
CF-53a_LP-DIR-T-4045	CF-53a_LP-DIR-T	CF-53a	3.0	124.9	54.3	0	0	0	0	15	873	This study	hargrave 2020-12-11 09:13:29	LT-T-Z:LP-DIR-T	g	4045	u	8	273	James Pierce		pmagpy-4.2.24-1	9.67e-08	4.55e-09	1.9e-09	9.42e-10	CF-53	CF	Cut Face Creek
CF-54a_LP-DIR-T-4077	CF-54a_LP-DIR-T	CF-54a	0.6	201.1	66.2	0	0	0	0	18	873	This study	hargrave 2020-12-11 09:15:01	LT-T-Z:LP-DIR-T	g	4077	u	8	273	James Pierce		pmagpy-4.2.24-1	1.5199999999999998e-07	1.31e-09	9.919999999999999e-10	5.12e-10	CF-54	CF	Cut Face Creek
CF-56a_LP-DIR-T-4110	CF-56a_LP-DIR-T	CF-56a	2.2	222.6	70.9	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:16:29	LT-T-Z:LP-DIR-T	g	4110	u	8	273	James Pierce		pmagpy-4.2.24-1	1.1599999999999999e-07	1.6300000000000002e-09	4.14e-09	5.13e-10	CF-56	CF	Cut Face Creek
CF-57a_LP-DIR-T-4139	CF-57a_LP-DIR-T	CF-57a	2.8	133.4	80.5	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:17:54	LT-T-Z:LP-DIR-T	g	4139	u	8	273	James Pierce		pmagpy-4.2.24-1	1.26e-07	5.9499999999999995e-09	1.65e-09	8.019999999999999e-10	CF-57	CF	Cut Face Creek
CF-58a_LP-DIR-T-4171	CF-58a_LP-DIR-T	CF-58a	2.2	105.5	59.9	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:19:16	LT-T-Z:LP-DIR-T	g	4171	u	8	273	James Pierce		pmagpy-4.2.24-1	9.460000000000001e-08	3.5e-09	8.64e-10	5.15e-10	CF-58	CF	Cut Face Creek
CF-59a_LP-DIR-T-4201	CF-59a_LP-DIR-T	CF-59a	0.5	201.2	52.9	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:20:39	LT-T-Z:LP-DIR-T	g	4201	u	8	273	James Pierce		pmagpy-4.2.24-1	1.04e-07	8.500000000000001e-10	5.4e-10	4.4e-10	CF-59	CF	Cut Face Creek
CF-5a_LP-DIR-T-4230	CF-5a_LP-DIR-T	CF-5a	0.6	301.4	-29.6	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:29:03	LT-T-Z:LP-DIR-T	g	4230	u	8	273	James Pierce		pmagpy-4.2.24-1	3.0399999999999997e-07	1.1699999999999999e-09	1.35e-09	3.6e-09	CF-5	CF	Cut Face Creek
CF-60a_LP-DIR-T-4261	CF-60a_LP-DIR-T	CF-60a	1.7	162.4	74.6	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:22:04	LT-T-Z:LP-DIR-T	g	4261	u	8	273	James Pierce		pmagpy-4.2.24-1	7.86e-08	2.0800000000000003e-09	9.21e-10	6.990000000000001e-10	CF-60	CF	Cut Face Creek
CF-61a_LP-DIR-T-4291	CF-61a_LP-DIR-T	CF-61a	2.0	187.9	65.8	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:23:30	LT-T-Z:LP-DIR-T	g	4291	u	8	273	James Pierce		pmagpy-4.2.24-1	1.42e-07	1.57e-09	4.589999999999999e-09	1.18e-09	CF-61	CF	Cut Face Creek
CF-62a_LP-DIR-T-4322	CF-62a_LP-DIR-T	CF-62a	1.6	183.7	55.9	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:24:58	LT-T-Z:LP-DIR-T	g	4322	u	8	273	James Pierce		pmagpy-4.2.24-1	2.15e-07	1.92e-09	5.53e-09	1.6699999999999998e-09	CF-62	CF	Cut Face Creek
CF-63a_LP-DIR-T-4353	CF-63a_LP-DIR-T	CF-63a	1.0	202.5	68.4	0	0	0	0	14	873	This study	hargrave 2020-12-11 09:26:29	LT-T-Z:LP-DIR-T	g	4353	u	8	273	James Pierce		pmagpy-4.2.24-1	9e-08	7.639999999999999e-10	1.31e-09	3.19e-10	CF-63	CF	Cut Face Creek
