tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
CF-17a_LP-DIR-T-239	CF-17a_LP-DIR-T	CF-17a	3.9	174.9	-52.2	0	0	0	0	21	941	This study	hargrave 2020-10-30 18:58:50	LT-T-Z:LP-DIR-T	g	239	u	8	273			pmagpy-4.2.50	6.71e-08	1.94e-09	3.96e-09	1.4300000000000002e-09	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-240	CF-17a_LP-DIR-T	CF-17a	2.4	174.3	-59.8	0	0	0	0	22	945	This study	hargrave 2020-11-09 00:42:46	LT-T-Z:LP-DIR-T	g	240	u	8	273			pmagpy-4.2.50	4.63e-08	1.0300000000000002e-09	1.4300000000000002e-09	1.01e-09	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-241	CF-17a_LP-DIR-T	CF-17a	1.8	198.6	-51.1	0	0	0	0	23	947	This study	hargrave 2020-11-15 18:12:10	LT-T-Z:LP-DIR-T	g	241	u	8	273			pmagpy-4.2.50	4.5e-08	1.1e-09	3.9e-10	1.0499999999999999e-09	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-242	CF-17a_LP-DIR-T	CF-17a	1.7	209.2	-53.4	0	0	0	0	24	948	This study	hargrave 2020-11-16 01:18:39	LT-T-Z:LP-DIR-T	g	242	u	8	273			pmagpy-4.2.50	3.82e-08	1.0300000000000002e-09	2.9499999999999996e-10	7.059999999999999e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-243	CF-17a_LP-DIR-T	CF-17a	3.9	183.7	-49.1	0	0	0	0	25	949	This study	hargrave 2020-11-19 11:23:09	LT-T-Z:LP-DIR-T	g	243	u	8	273			pmagpy-4.2.50	3.02e-08	5.81e-10	1.98e-09	3.92e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-244	CF-17a_LP-DIR-T	CF-17a	0.7	207.9	-67.4	0	0	0	0	26	950	This study	hargrave 2020-11-19 17:34:03	LT-T-Z:LP-DIR-T	b	244	u	8	273			pmagpy-4.2.50	2.64e-08	2.83e-10	2.1000000000000002e-10	2.29e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-245	CF-17a_LP-DIR-T	CF-17a	1.9	196.0	-51.8	0	0	0	0	27	951	This study	hargrave 2020-11-19 23:37:05	LT-T-Z:LP-DIR-T	g	245	u	8	273			pmagpy-4.2.50	2.74e-08	4.27e-10	8.39e-10	2.56e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-246	CF-17a_LP-DIR-T	CF-17a	1.5	221.2	-57.6	0	0	0	0	28	952	This study	hargrave 2020-11-22 10:32:44	LT-T-Z:LP-DIR-T	g	246	u	8	273			pmagpy-4.2.50	1.99e-08	4.38e-10	2.1499999999999998e-10	2.1000000000000002e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-247	CF-17a_LP-DIR-T	CF-17a	2.7	184.1	-50.5	0	0	0	0	29	953	This study	hargrave 2020-11-22 16:31:15	LT-T-Z:LP-DIR-T	b	247	u	8	273			pmagpy-4.2.50	2.2200000000000004e-08	4.2799999999999997e-10	9.54e-10	2.42e-10	CF-17	CF	Cutface Creek
CF-17a_LP-DIR-T-248	CF-17a_LP-DIR-T	CF-17a	3.5	209.2	-52.6	0	0	0	0	30	954	This study	hargrave 2020-11-24 21:50:03	LT-T-Z:LP-DIR-T	g	248	u	8	273			pmagpy-4.2.50	1.82e-08	6.14e-10	9.5e-10	1.51e-10	CF-17	CF	Cutface Creek
CF-18a_LP-DIR-T-249	CF-18a_LP-DIR-T	CF-18a	3.4	203.2	-21.1	0	0	0	0	0	273	This study	hargrave 2020-08-30 19:10:05	LT-NO:LP-DIR-T	g	249	u	8	273			pmagpy-4.2.50	1.93e-06	5.94e-08	8.76e-08	4.7300000000000007e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-250	CF-18a_LP-DIR-T	CF-18a	3.1	201.6	-22.4	0	0	0	0	1	373	This study	hargrave 2020-09-01 16:53:45	LT-T-Z:LP-DIR-T	g	250	u	8	273			pmagpy-4.2.50	1.84e-06	1.52e-08	5.1500000000000005e-08	8.33e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-251	CF-18a_LP-DIR-T	CF-18a	2.9	195.0	-31.9	0	0	0	0	2	473	This study	hargrave 2020-09-05 16:36:34	LT-T-Z:LP-DIR-T	g	251	u	8	273			pmagpy-4.2.50	1.21e-06	3.5099999999999997e-08	1.65e-08	4.85e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-252	CF-18a_LP-DIR-T	CF-18a	4.6	195.0	-36.6	0	0	0	0	3	573	This study	hargrave 2020-09-06 19:12:37	LT-T-Z:LP-DIR-T	g	252	u	8	273			pmagpy-4.2.50	8.95e-07	3.55e-08	5.6399999999999995e-08	2.77e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-253	CF-18a_LP-DIR-T	CF-18a	1.9	194.1	-40.9	0	0	0	0	4	673	This study	hargrave 2020-09-15 16:12:21	LT-T-Z:LP-DIR-T	g	253	u	8	273			pmagpy-4.2.50	5.86e-07	8.87e-09	1.14e-08	1.3e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-254	CF-18a_LP-DIR-T	CF-18a	2.9	196.0	-41.1	0	0	0	0	5	723	This study	hargrave 2020-09-17 23:00:57	LT-T-Z:LP-DIR-T	g	254	u	8	273			pmagpy-4.2.50	4.9e-07	1.77e-08	9.359999999999999e-09	1.47e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-255	CF-18a_LP-DIR-T	CF-18a	2.1	197.4	-44.2	0	0	0	0	6	773	This study	hargrave 2020-09-19 15:25:50	LT-T-Z:LP-DIR-T	g	255	u	8	273			pmagpy-4.2.50	4.05e-07	9.109999999999999e-09	4.970000000000001e-09	1.08e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-256	CF-18a_LP-DIR-T	CF-18a	2.7	196.4	-44.0	0	0	0	0	7	798	This study	hargrave 2020-09-19 20:25:05	LT-T-Z:LP-DIR-T	g	256	u	8	273			pmagpy-4.2.50	3.75e-07	1.27e-08	4.6799999999999996e-09	1.1100000000000002e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-257	CF-18a_LP-DIR-T	CF-18a	2.8	193.9	-43.1	0	0	0	0	8	823	This study	hargrave 2020-09-22 15:59:20	LT-T-Z:LP-DIR-T	g	257	u	8	273			pmagpy-4.2.50	3.3e-07	1.14e-08	5.7700000000000005e-09	1.01e-08	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-258	CF-18a_LP-DIR-T	CF-18a	2.7	199.5	-45.3	0	0	0	0	9	833	This study	hargrave 2020-09-24 20:26:18	LT-T-Z:LP-DIR-T	g	258	u	8	273			pmagpy-4.2.50	3.01e-07	1.05e-08	3.3899999999999997e-09	8.809999999999999e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-259	CF-18a_LP-DIR-T	CF-18a	6.3	194.8	-47.4	0	0	0	0	10	843	This study	hargrave 2020-09-26 15:03:32	LT-T-Z:LP-DIR-T	g	259	u	8	273			pmagpy-4.2.50	2.7e-07	1.51e-08	2.46e-08	7.23e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-260	CF-18a_LP-DIR-T	CF-18a	2.2	193.9	-48.6	0	0	0	0	11	853	This study	hargrave 2020-09-27 14:10:10	LT-T-Z:LP-DIR-T	g	260	u	8	273			pmagpy-4.2.50	2.47e-07	7.3400000000000015e-09	2.9e-09	5.27e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-261	CF-18a_LP-DIR-T	CF-18a	1.4	194.4	-49.7	0	0	0	0	12	863	This study	hargrave 2020-10-03 14:05:15	LT-T-Z:LP-DIR-T	g	261	u	8	273			pmagpy-4.2.50	2.16e-07	3.4799999999999996e-09	2.6899999999999996e-09	3.2799999999999994e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-262	CF-18a_LP-DIR-T	CF-18a	1.2	196.6	-48.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:50:56	LT-T-Z:LP-DIR-T	g	262	u	8	273			pmagpy-4.2.50	2.0600000000000002e-07	2.67e-09	1.99e-09	2.8800000000000004e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-263	CF-18a_LP-DIR-T	CF-18a	3.1	188.7	-51.6	0	0	0	0	14	883	This study	hargrave 2020-10-08 21:20:12	LT-T-Z:LP-DIR-T	g	263	u	8	273			pmagpy-4.2.50	1.6100000000000005e-07	3.3100000000000004e-09	7.83e-09	1.8100000000000002e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-264	CF-18a_LP-DIR-T	CF-18a	1.1	197.3	-48.4	0	0	0	0	15	893	This study	hargrave 2020-10-10 09:47:33	LT-T-Z:LP-DIR-T	g	264	u	8	273			pmagpy-4.2.50	1.4e-07	1.8100000000000002e-09	1.58e-09	1.51e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-265	CF-18a_LP-DIR-T	CF-18a	1.1	199.5	-53.4	0	0	0	0	16	903	This study	hargrave 2020-10-10 21:37:41	LT-T-Z:LP-DIR-T	g	265	u	8	273			pmagpy-4.2.50	1.1e-07	1.57e-09	9.27e-10	1.4000000000000001e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-266	CF-18a_LP-DIR-T	CF-18a	1.6	196.5	-50.3	0	0	0	0	17	913	This study	hargrave 2020-10-13 14:06:57	LT-T-Z:LP-DIR-T	g	266	u	8	273			pmagpy-4.2.50	9.64e-08	7.8e-10	2.3e-09	1.29e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-267	CF-18a_LP-DIR-T	CF-18a	2.0	204.4	-55.6	0	0	0	0	18	923	This study	hargrave 2020-10-14 09:23:01	LT-T-Z:LP-DIR-T	g	267	u	8	273			pmagpy-4.2.50	8.16e-08	1.95e-09	1.8299999999999999e-09	9.83e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-268	CF-18a_LP-DIR-T	CF-18a	2.5	213.4	-55.6	0	0	0	0	19	933	This study	hargrave 2020-10-16 17:21:03	LT-T-Z:LP-DIR-T	g	268	u	8	273			pmagpy-4.2.50	6.28e-08	2.2899999999999997e-09	1.25e-09	9.68e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-269	CF-18a_LP-DIR-T	CF-18a	2.9	185.1	-58.9	0	0	0	0	20	937	This study	hargrave 2020-10-30 12:17:13	LT-T-Z:LP-DIR-T	g	269	u	8	273			pmagpy-4.2.50	5.4e-08	1.7399999999999996e-09	1.6300000000000002e-09	1.4300000000000002e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-270	CF-18a_LP-DIR-T	CF-18a	2.8	204.4	-44.6	0	0	0	0	21	941	This study	hargrave 2020-10-30 19:00:19	LT-T-Z:LP-DIR-T	g	270	u	8	273			pmagpy-4.2.50	4.9e-08	1.66e-09	1.14e-09	1.51e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-271	CF-18a_LP-DIR-T	CF-18a	2.7	200.3	-56.4	0	0	0	0	22	945	This study	hargrave 2020-11-09 00:43:57	LT-T-Z:LP-DIR-T	g	271	u	8	273			pmagpy-4.2.50	3.31e-08	1.11e-09	5.65e-10	1.06e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-272	CF-18a_LP-DIR-T	CF-18a	6.0	208.3	-44.0	0	0	0	0	23	947	This study	hargrave 2020-11-15 18:13:37	LT-T-Z:LP-DIR-T	g	272	u	8	273			pmagpy-4.2.50	3.12e-08	2.02e-09	2.39e-09	1.19e-09	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-273	CF-18a_LP-DIR-T	CF-18a	3.5	241.4	-36.3	0	0	0	0	24	948	This study	hargrave 2020-11-16 01:20:07	LT-T-Z:LP-DIR-T	g	273	u	8	273			pmagpy-4.2.50	2.48e-08	1.3300000000000002e-09	8.05e-10	5.76e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-274	CF-18a_LP-DIR-T	CF-18a	3.2	208.6	-45.8	0	0	0	0	25	949	This study	hargrave 2020-11-19 11:24:37	LT-T-Z:LP-DIR-T	g	274	u	8	273			pmagpy-4.2.50	1.6399999999999998e-08	5.12e-10	8.1e-10	4.92e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-275	CF-18a_LP-DIR-T	CF-18a	2.1	247.0	-45.1	0	0	0	0	26	950	This study	hargrave 2020-11-19 17:35:31	LT-T-Z:LP-DIR-T	g	275	u	8	273			pmagpy-4.2.50	1.95e-08	5.99e-10	4.4699999999999996e-10	2.4500000000000003e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-276	CF-18a_LP-DIR-T	CF-18a	3.3	223.5	-33.7	0	0	0	0	27	951	This study	hargrave 2020-11-19 23:38:35	LT-T-Z:LP-DIR-T	g	276	u	8	273			pmagpy-4.2.50	1.6100000000000002e-08	5.44e-10	7.620000000000001e-10	3.78e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-277	CF-18a_LP-DIR-T	CF-18a	2.2	236.5	-27.5	0	0	0	0	28	952	This study	hargrave 2020-11-22 10:34:14	LT-T-Z:LP-DIR-T	b	277	u	8	273			pmagpy-4.2.50	2.04e-08	5.84e-10	4.0800000000000004e-10	4.78e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-278	CF-18a_LP-DIR-T	CF-18a	2.5	199.0	-78.5	0	0	0	0	29	953	This study	hargrave 2020-11-22 16:32:59	LT-T-Z:LP-DIR-T	b	278	u	8	273			pmagpy-4.2.50	1.2e-08	3.11e-10	3.98e-10	4.12e-10	CF-18	CF	Cutface Creek
CF-18a_LP-DIR-T-279	CF-18a_LP-DIR-T	CF-18a	1.6	252.8	-35.5	0	0	0	0	30	954	This study	hargrave 2020-11-24 21:51:33	LT-T-Z:LP-DIR-T	g	279	u	8	273			pmagpy-4.2.50	1.77e-08	3.87e-10	3.54e-10	3.71e-10	CF-18	CF	Cutface Creek
CF-19a_LP-DIR-T-280	CF-19a_LP-DIR-T	CF-19a	3.0	338.2	53.4	0	0	0	0	0	273	This study	hargrave 2020-08-30 19:11:37	LT-NO:LP-DIR-T	g	280	u	8	273			pmagpy-4.2.50	6.979999999999999e-07	2.17e-08	2.88e-08	5.45e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-281	CF-19a_LP-DIR-T	CF-19a	2.8	341.2	51.3	0	0	0	0	1	373	This study	hargrave 2020-09-01 16:55:18	LT-T-Z:LP-DIR-T	g	281	u	8	273			pmagpy-4.2.50	6.65e-07	7.3400000000000015e-09	2.94e-08	1.32e-08	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-282	CF-19a_LP-DIR-T	CF-19a	1.4	338.2	45.3	0	0	0	0	2	473	This study	hargrave 2020-09-05 16:38:34	LT-T-Z:LP-DIR-T	g	282	u	8	273			pmagpy-4.2.50	5.629999999999999e-07	4.589999999999999e-09	1.03e-08	7.71e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-283	CF-19a_LP-DIR-T	CF-19a	1.5	335.6	41.9	0	0	0	0	3	573	This study	hargrave 2020-09-06 19:14:05	LT-T-Z:LP-DIR-T	g	283	u	8	273			pmagpy-4.2.50	4.5e-07	2.54e-09	9.21e-09	6.74e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-284	CF-19a_LP-DIR-T	CF-19a	3.5	336.2	40.0	0	0	0	0	4	673	This study	hargrave 2020-09-15 16:13:48	LT-T-Z:LP-DIR-T	g	284	u	8	273			pmagpy-4.2.50	3.19e-07	7.0499999999999994e-09	1.79e-08	2.32e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-285	CF-19a_LP-DIR-T	CF-19a	2.0	334.9	38.2	0	0	0	0	5	723	This study	hargrave 2020-09-17 23:03:14	LT-T-Z:LP-DIR-T	g	285	u	8	273			pmagpy-4.2.50	2.7600000000000004e-07	8.64e-10	8.72e-09	3.74e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-286	CF-19a_LP-DIR-T	CF-19a	1.1	336.6	36.3	0	0	0	0	6	773	This study	hargrave 2020-09-19 15:27:17	LT-T-Z:LP-DIR-T	g	286	u	8	273			pmagpy-4.2.50	2.4e-07	9.37e-10	3.5700000000000007e-09	2.5e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-287	CF-19a_LP-DIR-T	CF-19a	1.7	335.7	38.1	0	0	0	0	7	798	This study	hargrave 2020-09-19 20:26:31	LT-T-Z:LP-DIR-T	g	287	u	8	273			pmagpy-4.2.50	2.25e-07	4.72e-09	3.3299999999999995e-09	3.2899999999999996e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-288	CF-19a_LP-DIR-T	CF-19a	1.5	337.9	38.8	0	0	0	0	8	823	This study	hargrave 2020-09-22 16:00:46	LT-T-Z:LP-DIR-T	g	288	u	8	273			pmagpy-4.2.50	2.0399999999999997e-07	3.77e-09	2.7600000000000004e-09	2.72e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-289	CF-19a_LP-DIR-T	CF-19a	1.2	332.8	35.2	0	0	0	0	9	833	This study	hargrave 2020-09-24 20:27:45	LT-T-Z:LP-DIR-T	g	289	u	8	273			pmagpy-4.2.50	1.96e-07	2.4e-09	1.9100000000000002e-09	3.07e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-290	CF-19a_LP-DIR-T	CF-19a	6.6	327.1	35.8	0	0	0	0	10	843	This study	hargrave 2020-09-26 15:05:00	LT-T-Z:LP-DIR-T	g	290	u	8	273			pmagpy-4.2.50	1.7600000000000001e-07	8.809999999999999e-09	1.8e-08	2.8300000000000004e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-291	CF-19a_LP-DIR-T	CF-19a	1.4	334.3	37.9	0	0	0	0	11	853	This study	hargrave 2020-09-27 14:11:37	LT-T-Z:LP-DIR-T	g	291	u	8	273			pmagpy-4.2.50	1.62e-07	2.8100000000000004e-09	1.88e-09	2.0600000000000003e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-292	CF-19a_LP-DIR-T	CF-19a	1.4	332.6	34.6	0	0	0	0	12	863	This study	hargrave 2020-10-03 14:07:32	LT-T-Z:LP-DIR-T	g	292	u	8	273			pmagpy-4.2.50	1.5e-07	1.46e-09	3.1e-09	1.0800000000000002e-09	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-293	CF-19a_LP-DIR-T	CF-19a	0.7	331.4	36.1	0	0	0	0	13	873	This study	hargrave 2020-10-07 21:52:25	LT-T-Z:LP-DIR-T	g	293	u	8	273			pmagpy-4.2.50	1.43e-07	1.14e-09	1.3900000000000002e-09	8.92e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-294	CF-19a_LP-DIR-T	CF-19a	1.3	332.9	35.3	0	0	0	0	14	883	This study	hargrave 2020-10-08 21:21:38	LT-T-Z:LP-DIR-T	g	294	u	8	273			pmagpy-4.2.50	1.14e-07	1.15e-09	2.18e-09	6.74e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-295	CF-19a_LP-DIR-T	CF-19a	2.4	336.1	33.3	0	0	0	0	15	893	This study	hargrave 2020-10-10 09:48:44	LT-T-Z:LP-DIR-T	g	295	u	8	273			pmagpy-4.2.50	1.0099999999999999e-07	1.58e-09	3.8900000000000004e-09	6.990000000000001e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-296	CF-19a_LP-DIR-T	CF-19a	1.0	331.0	33.6	0	0	0	0	16	903	This study	hargrave 2020-10-10 21:39:07	LT-T-Z:LP-DIR-T	g	296	u	8	273			pmagpy-4.2.50	7.67e-08	8.569999999999998e-10	1.13e-09	5.11e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-297	CF-19a_LP-DIR-T	CF-19a	3.4	328.6	35.1	0	0	0	0	17	913	This study	hargrave 2020-10-13 14:08:07	LT-T-Z:LP-DIR-T	g	297	u	8	273			pmagpy-4.2.50	6.63e-08	2.42e-09	3.04e-09	6.38e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-298	CF-19a_LP-DIR-T	CF-19a	1.0	337.6	30.0	0	0	0	0	18	923	This study	hargrave 2020-10-14 09:24:30	LT-T-Z:LP-DIR-T	g	298	u	8	273			pmagpy-4.2.50	6.25e-08	5.69e-10	1.09e-09	4.68e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-299	CF-19a_LP-DIR-T	CF-19a	2.3	339.0	32.9	0	0	0	0	19	933	This study	hargrave 2020-10-16 17:22:30	LT-T-Z:LP-DIR-T	g	299	u	8	273			pmagpy-4.2.50	5.39e-08	6.54e-10	2.0100000000000003e-09	4.93e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-300	CF-19a_LP-DIR-T	CF-19a	1.5	345.8	30.3	0	0	0	0	20	937	This study	hargrave 2020-10-30 12:18:39	LT-T-Z:LP-DIR-T	g	300	u	8	273			pmagpy-4.2.50	4.8399999999999997e-08	6.090000000000001e-10	1.13e-09	3.1399999999999995e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-301	CF-19a_LP-DIR-T	CF-19a	1.8	337.4	29.5	0	0	0	0	21	941	This study	hargrave 2020-10-30 19:01:45	LT-T-Z:LP-DIR-T	g	301	u	8	273			pmagpy-4.2.50	4.26e-08	3.08e-10	1.3300000000000002e-09	2.71e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-302	CF-19a_LP-DIR-T	CF-19a	2.3	348.7	24.1	0	0	0	0	22	945	This study	hargrave 2020-11-09 00:45:06	LT-T-Z:LP-DIR-T	g	302	u	8	273			pmagpy-4.2.50	3.71e-08	3.2399999999999997e-10	1.4699999999999999e-09	2.88e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-303	CF-19a_LP-DIR-T	CF-19a	2.9	337.5	33.7	0	0	0	0	23	947	This study	hargrave 2020-11-15 18:15:04	LT-T-Z:LP-DIR-T	g	303	u	8	273			pmagpy-4.2.50	3e-08	6.04e-10	1.4000000000000001e-09	1.97e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-304	CF-19a_LP-DIR-T	CF-19a	4.8	344.0	30.1	0	0	0	0	24	948	This study	hargrave 2020-11-16 01:21:36	LT-T-Z:LP-DIR-T	g	304	u	8	273			pmagpy-4.2.50	2.8300000000000002e-08	5.21e-10	2.48e-09	2.3099999999999998e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-305	CF-19a_LP-DIR-T	CF-19a	1.8	339.1	31.5	0	0	0	0	25	949	This study	hargrave 2020-11-19 11:26:04	LT-T-Z:LP-DIR-T	g	305	u	8	273			pmagpy-4.2.50	2.5899999999999997e-08	3.1e-10	6.950000000000001e-10	3.69e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-306	CF-19a_LP-DIR-T	CF-19a	2.3	341.1	28.3	0	0	0	0	26	950	This study	hargrave 2020-11-19 17:36:58	LT-T-Z:LP-DIR-T	g	306	u	8	273			pmagpy-4.2.50	2.6800000000000002e-08	3.23e-10	8.98e-10	5.32e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-307	CF-19a_LP-DIR-T	CF-19a	2.1	340.0	30.3	0	0	0	0	27	951	This study	hargrave 2020-11-19 23:40:20	LT-T-Z:LP-DIR-T	g	307	u	8	273			pmagpy-4.2.50	2.25e-08	4.32e-10	7.54e-10	1.93e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-308	CF-19a_LP-DIR-T	CF-19a	1.8	333.2	27.2	0	0	0	0	28	952	This study	hargrave 2020-11-22 10:35:58	LT-T-Z:LP-DIR-T	g	308	u	8	273			pmagpy-4.2.50	2.2599999999999997e-08	3.87e-10	6.439999999999999e-10	1.46e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-309	CF-19a_LP-DIR-T	CF-19a	4.0	352.0	27.2	0	0	0	0	29	953	This study	hargrave 2020-11-22 16:34:34	LT-T-Z:LP-DIR-T	g	309	u	8	273			pmagpy-4.2.50	1.91e-08	3.6799999999999997e-10	1.3300000000000002e-09	1.11e-10	CF-19	CF	Cutface Creek
CF-19a_LP-DIR-T-310	CF-19a_LP-DIR-T	CF-19a	1.4	339.6	22.3	0	0	0	0	30	954	This study	hargrave 2020-11-24 21:53:02	LT-T-Z:LP-DIR-T	g	310	u	8	273			pmagpy-4.2.50	1.59e-08	3.1e-10	2.86e-10	2.26e-10	CF-19	CF	Cutface Creek
CF-1a_LP-DIR-T-311	CF-1a_LP-DIR-T	CF-1a	0.8	164.9	41.6	0	0	0	0	0	273	This study	hargrave 2020-08-30 18:43:42	LT-NO:LP-DIR-T	g	311	u	8	273			pmagpy-4.2.50	1.29e-06	5.3600000000000005e-09	1.5e-08	6.01e-09	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-312	CF-1a_LP-DIR-T	CF-1a	3.0	166.9	41.3	0	0	0	0	1	373	This study	hargrave 2020-09-01 16:24:53	LT-T-Z:LP-DIR-T	g	312	u	8	273			pmagpy-4.2.50	1.25e-06	3.44e-08	5.22e-08	2.18e-08	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-313	CF-1a_LP-DIR-T	CF-1a	1.0	159.9	37.0	0	0	0	0	2	473	This study	hargrave 2020-09-05 16:13:54	LT-T-Z:LP-DIR-T	g	313	u	8	273			pmagpy-4.2.50	1.06e-06	5.27e-09	1.4299999999999999e-08	9.429999999999999e-09	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-314	CF-1a_LP-DIR-T	CF-1a	1.7	161.6	31.7	0	0	0	0	3	573	This study	hargrave 2020-09-06 18:45:57	LT-T-Z:LP-DIR-T	g	314	u	8	273			pmagpy-4.2.50	7.95e-07	4.14e-09	1.92e-08	1.32e-08	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-315	CF-1a_LP-DIR-T	CF-1a	10.9	174.9	30.5	0	0	0	0	4	673	This study	hargrave 2020-09-15 15:43:27	LT-T-Z:LP-DIR-T	b	315	u	8	273			pmagpy-4.2.50	5.2e-07	1.02e-08	1e-07	3.8200000000000005e-09	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-316	CF-1a_LP-DIR-T	CF-1a	2.8	160.9	29.6	0	0	0	0	5	673	This study	hargrave 2020-09-15 17:48:53	LT-T-Z:LP-DIR-T	g	316	u	8	273			pmagpy-4.2.50	5.28e-07	8.62e-09	2.46e-08	3.9200000000000005e-09	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-317	CF-1a_LP-DIR-T	CF-1a	5.1	161.0	30.6	0	0	0	0	6	723	This study	hargrave 2020-09-17 22:32:10	LT-T-Z:LP-DIR-T	g	317	u	8	273			pmagpy-4.2.50	4.55e-07	1.8300000000000002e-08	3.5e-08	8.35e-09	CF-1	CF	Cutface Creek
CF-1a_LP-DIR-T-318	CF-1a_LP-DIR-T	CF-1a	1.1	156.4	29.0	0	0	0	0	7	773	This study	hargrave 2020-09-19 14:57:46	LT-T-Z:LP-DIR-T	g	318	u	8	273			pmagpy-4.2.50	3.79e-07	4.39e-09	4.92e-09	3.17e-09	CF-1	CF	Cutface Creek
