tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		1.0	205.6	80.6	CF-60a_LP-DIR-T	hargrave 2021-01-03 19:42:03	1.3e-08	2.0400000000000002e-10	6.08e-11	4.64e-11	8	273	CF-60a_LP-DIR-T-217	LT-T-Z:LP-DIR-T	g	217	pmagpy-4.2.24-1	CF-60a	u	0	0	0.0	0.0	29	958.0
	This study		2.1	179.2	44.1	CF-61a_LP-DIR-T	hargrave 2020-08-30 21:11:59	1e-06	4.6799999999999996e-09	3.5699999999999995e-08	4.92e-09	8	273	CF-61a_LP-DIR-T-218	LT-NO:LP-DIR-T	g	218	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	0	273.0
	This study		1.0	177.8	45.5	CF-61a_LP-DIR-T	hargrave 2020-10-09 14:53:43	9.359999999999999e-07	9.6e-09	1.1200000000000001e-08	6.720000000000001e-09	8	273	CF-61a_LP-DIR-T-219	LT-NO:LP-DIR-T	g	219	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	1	273.0
	This study		1.3	175.8	46.3	CF-61a_LP-DIR-T	hargrave 2020-10-13 17:04:48	8.83e-07	9.53e-09	1.6100000000000002e-08	8.87e-09	8	273	CF-61a_LP-DIR-T-220	LT-T-Z:LP-DIR-T	g	220	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	2	373.0
	This study		1.7	175.2	52.8	CF-61a_LP-DIR-T	hargrave 2020-10-17 18:06:46	7.2e-07	1.46e-08	1.1000000000000001e-08	1.02e-08	8	273	CF-61a_LP-DIR-T-221	LT-T-Z:LP-DIR-T	g	221	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	3	473.0
	This study		0.5	182.7	57.1	CF-61a_LP-DIR-T	hargrave 2020-10-30 15:21:04	5.48e-07	2.3399999999999998e-09	3.4799999999999996e-09	2.0499999999999997e-09	8	273	CF-61a_LP-DIR-T-222	LT-T-Z:LP-DIR-T	g	222	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	4	573.0
	This study		1.4	184.4	59.9	CF-61a_LP-DIR-T	hargrave 2020-11-15 12:16:50	3.88e-07	8.14e-09	2.55e-09	4.82e-09	8	273	CF-61a_LP-DIR-T-223	LT-T-Z:LP-DIR-T	g	223	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	5	673.0
	This study		2.3	190.9	60.7	CF-61a_LP-DIR-T	hargrave 2020-11-15 21:37:56	3.39e-07	5.7700000000000005e-09	1.1699999999999999e-08	4.27e-09	8	273	CF-61a_LP-DIR-T-224	LT-T-Z:LP-DIR-T	g	224	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	6	723.0
	This study		2.5	188.0	61.2	CF-61a_LP-DIR-T	hargrave 2020-11-18 20:50:57	2.9899999999999996e-07	1.84e-09	1.3e-08	9.62e-10	8	273	CF-61a_LP-DIR-T-225	LT-T-Z:LP-DIR-T	g	225	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	7	773.0
	This study		0.5	185.3	60.9	CF-61a_LP-DIR-T	hargrave 2020-11-22 12:41:41	2.74e-07	1.4400000000000002e-09	1.6e-09	1.09e-09	8	273	CF-61a_LP-DIR-T-226	LT-T-Z:LP-DIR-T	g	226	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	8	798.0
	This study		1.7	185.9	62.0	CF-61a_LP-DIR-T	hargrave 2020-11-25 18:20:37	2.53e-07	1.23e-09	7.37e-09	7.149999999999999e-10	8	273	CF-61a_LP-DIR-T-227	LT-T-Z:LP-DIR-T	g	227	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	9	823.0
	This study		1.3	189.5	62.8	CF-61a_LP-DIR-T	hargrave 2020-11-27 15:32:13	2.3199999999999999e-07	7.030000000000001e-10	5.0900000000000004e-09	9.139999999999999e-10	8	273	CF-61a_LP-DIR-T-228	LT-T-Z:LP-DIR-T	g	228	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	10	833.0
	This study		1.3	184.4	64.0	CF-61a_LP-DIR-T	hargrave 2020-12-09 14:02:55	2.05e-07	2.99e-09	3.0599999999999998e-09	1.62e-09	8	273	CF-61a_LP-DIR-T-229	LT-T-Z:LP-DIR-T	g	229	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	11	843.0
	This study		2.6	199.7	63.8	CF-61a_LP-DIR-T	hargrave 2020-12-10 12:36:49	1.7899999999999997e-07	3.3399999999999996e-09	7.54e-09	1.6399999999999997e-09	8	273	CF-61a_LP-DIR-T-230	LT-T-Z:LP-DIR-T	g	230	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	12	853.0
	This study		1.6	190.7	65.0	CF-61a_LP-DIR-T	hargrave 2020-12-10 21:09:59	1.57e-07	1.0300000000000002e-09	4.21e-09	7.26e-10	8	273	CF-61a_LP-DIR-T-231	LT-T-Z:LP-DIR-T	g	231	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	13	863.0
	This study		2.0	187.9	65.8	CF-61a_LP-DIR-T	hargrave 2020-12-11 09:23:30	1.42e-07	1.57e-09	4.589999999999999e-09	1.18e-09	8	273	CF-61a_LP-DIR-T-232	LT-T-Z:LP-DIR-T	g	232	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	14	873.0
	This study		1.2	179.7	68.9	CF-61a_LP-DIR-T	hargrave 2020-12-11 22:37:42	1.25e-07	2.23e-09	1.0400000000000001e-09	1.0400000000000001e-09	8	273	CF-61a_LP-DIR-T-233	LT-T-Z:LP-DIR-T	g	233	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	15	883.0
	This study		2.0	188.5	66.4	CF-61a_LP-DIR-T	hargrave 2020-12-13 23:25:38	1.0300000000000001e-07	1.51e-09	3.18e-09	1.14e-09	8	273	CF-61a_LP-DIR-T-234	LT-T-Z:LP-DIR-T	g	234	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	16	893.0
	This study		2.2	179.7	67.2	CF-61a_LP-DIR-T	hargrave 2020-12-14 20:13:01	9.07e-08	1.54e-09	2.9399999999999998e-09	8.490000000000001e-10	8	273	CF-61a_LP-DIR-T-235	LT-T-Z:LP-DIR-T	g	235	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	17	903.0
	This study		1.9	189.0	75.4	CF-61a_LP-DIR-T	hargrave 2020-12-18 15:00:20	7.389999999999999e-08	9.800000000000001e-10	2.18e-09	6.34e-10	8	273	CF-61a_LP-DIR-T-236	LT-T-Z:LP-DIR-T	g	236	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	18	913.0
	This study		2.6	189.7	64.1	CF-61a_LP-DIR-T	hargrave 2020-12-18 20:21:02	7.29e-08	5.1e-10	3.25e-09	6.759999999999999e-10	8	273	CF-61a_LP-DIR-T-237	LT-T-Z:LP-DIR-T	g	237	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	19	923.0
	This study		1.2	172.1	71.6	CF-61a_LP-DIR-T	hargrave 2020-12-19 18:42:29	5.96e-08	5.74e-10	1.0499999999999999e-09	4.4100000000000003e-10	8	273	CF-61a_LP-DIR-T-238	LT-T-Z:LP-DIR-T	g	238	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	20	933.0
	This study		0.9	167.2	70.0	CF-61a_LP-DIR-T	hargrave 2020-12-20 13:33:32	5.2099999999999997e-08	4.27e-10	6.72e-10	2.4899999999999997e-10	8	273	CF-61a_LP-DIR-T-239	LT-T-Z:LP-DIR-T	g	239	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	21	937.0
	This study		8.8	156.6	72.2	CF-61a_LP-DIR-T	hargrave 2020-12-22 13:55:44	3.53e-08	6.1199999999999995e-09	1.89e-09	4.21e-09	8	273	CF-61a_LP-DIR-T-240	LT-T-Z:LP-DIR-T	g	240	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	22	941.0
	This study		1.2	169.9	66.4	CF-61a_LP-DIR-T	hargrave 2020-12-22 15:24:18	4.1100000000000004e-08	7.31e-10	4.09e-10	3.03e-10	8	273	CF-61a_LP-DIR-T-241	LT-T-Z:LP-DIR-T	g	241	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	23	941.0
	This study		2.1	159.8	74.1	CF-61a_LP-DIR-T	hargrave 2020-12-29 12:26:07	3.68e-08	3.09e-10	1.32e-09	8.190000000000001e-11	8	273	CF-61a_LP-DIR-T-242	LT-T-Z:LP-DIR-T	g	242	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	24	945.0
	This study		1.4	152.9	77.0	CF-61a_LP-DIR-T	hargrave 2020-12-29 19:48:31	3.38e-08	2.1499999999999998e-10	8.39e-10	1.36e-10	8	273	CF-61a_LP-DIR-T-243	LT-T-Z:LP-DIR-T	g	243	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	25	947.0
	This study		2.2	246.6	74.1	CF-61a_LP-DIR-T	hargrave 2021-01-01 13:59:27	2.65e-08	2.22e-10	8.84e-10	5.76e-10	8	273	CF-61a_LP-DIR-T-244	LT-T-Z:LP-DIR-T	g	244	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	26	949.0
	This study		1.0	189.4	64.7	CF-61a_LP-DIR-T	hargrave 2021-01-01 21:40:12	2.4700000000000003e-08	3.07e-10	3.75e-10	2.1499999999999998e-10	8	273	CF-61a_LP-DIR-T-245	LT-T-Z:LP-DIR-T	g	245	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	27	951.0
	This study		1.4	228.6	62.9	CF-61a_LP-DIR-T	hargrave 2021-01-02 16:05:22	2.06e-08	3.57e-10	3.12e-10	2.84e-10	8	273	CF-61a_LP-DIR-T-246	LT-T-Z:LP-DIR-T	g	246	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	28	953.0
	This study		1.5	198.5	54.9	CF-61a_LP-DIR-T	hargrave 2021-01-03 13:25:34	1.48e-08	4.6399999999999995e-10	2.3099999999999998e-10	2.64e-10	8	273	CF-61a_LP-DIR-T-247	LT-T-Z:LP-DIR-T	g	247	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	29	955.0
	This study		1.5	227.9	55.1	CF-61a_LP-DIR-T	hargrave 2021-01-03 19:43:17	1.44e-08	2e-10	1.89e-10	3.8399999999999997e-10	8	273	CF-61a_LP-DIR-T-248	LT-T-Z:LP-DIR-T	g	248	pmagpy-4.2.24-1	CF-61a	u	0	0	0.0	0.0	30	958.0
	This study		0.9	179.6	38.0	CF-62a_LP-DIR-T	hargrave 2020-08-30 21:13:36	7.95e-07	5.520000000000001e-09	9.270000000000001e-09	7.0400000000000005e-09	8	273	CF-62a_LP-DIR-T-249	LT-NO:LP-DIR-T	g	249	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	0	273.0
	This study		1.6	179.3	40.0	CF-62a_LP-DIR-T	hargrave 2020-10-09 14:55:12	7.76e-07	6.720000000000001e-09	1.8e-08	9.270000000000001e-09	8	273	CF-62a_LP-DIR-T-250	LT-NO:LP-DIR-T	g	250	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	1	273.0
	This study		1.1	176.1	42.9	CF-62a_LP-DIR-T	hargrave 2020-10-13 17:06:01	7.4e-07	1.01e-08	5.7700000000000005e-09	8.7e-09	8	273	CF-62a_LP-DIR-T-251	LT-T-Z:LP-DIR-T	g	251	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	2	373.0
	This study		2.1	185.4	48.0	CF-62a_LP-DIR-T	hargrave 2020-10-17 18:08:14	6.41e-07	1.05e-08	1.91e-08	8.240000000000001e-09	8	273	CF-62a_LP-DIR-T-252	LT-T-Z:LP-DIR-T	g	252	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	3	473.0
	This study		1.4	182.1	52.9	CF-62a_LP-DIR-T	hargrave 2020-10-30 15:22:31	5.29e-07	5.37e-09	1.05e-08	5.3600000000000005e-09	8	273	CF-62a_LP-DIR-T-253	LT-T-Z:LP-DIR-T	g	253	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	4	573.0
	This study		1.1	180.3	55.7	CF-62a_LP-DIR-T	hargrave 2020-11-15 12:18:18	4.0899999999999997e-07	4.120000000000001e-09	6.06e-09	3.22e-09	8	273	CF-62a_LP-DIR-T-254	LT-T-Z:LP-DIR-T	g	254	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	5	673.0
	This study		2.4	185.2	55.6	CF-62a_LP-DIR-T	hargrave 2020-11-15 21:39:24	3.7200000000000005e-07	5.05e-09	1.42e-08	2.92e-09	8	273	CF-62a_LP-DIR-T-255	LT-T-Z:LP-DIR-T	g	255	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	6	723.0
	This study		0.4	183.0	56.4	CF-62a_LP-DIR-T	hargrave 2020-11-18 20:52:25	3.39e-07	1.25e-09	1.62e-09	1.02e-09	8	273	CF-62a_LP-DIR-T-256	LT-T-Z:LP-DIR-T	g	256	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	7	773.0
	This study		2.8	182.9	56.1	CF-62a_LP-DIR-T	hargrave 2020-11-22 12:43:10	3.13e-07	9.22e-10	1.52e-08	9.39e-10	8	273	CF-62a_LP-DIR-T-257	LT-T-Z:LP-DIR-T	g	257	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	8	798.0
	This study		2.7	187.6	57.0	CF-62a_LP-DIR-T	hargrave 2020-11-25 18:22:05	2.98e-07	1.02e-09	1.4e-08	1.36e-09	8	273	CF-62a_LP-DIR-T-258	LT-T-Z:LP-DIR-T	g	258	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	9	823.0
	This study		1.4	182.1	56.5	CF-62a_LP-DIR-T	hargrave 2020-11-27 15:33:42	2.8300000000000003e-07	1.15e-09	6.9e-09	7.76e-10	8	273	CF-62a_LP-DIR-T-259	LT-T-Z:LP-DIR-T	g	259	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	10	833.0
	This study		1.5	182.4	56.7	CF-62a_LP-DIR-T	hargrave 2020-12-09 14:04:06	2.58e-07	2.92e-09	5.9499999999999995e-09	1.8e-09	8	273	CF-62a_LP-DIR-T-260	LT-T-Z:LP-DIR-T	g	260	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	11	843.0
	This study		2.8	186.8	57.8	CF-62a_LP-DIR-T	hargrave 2020-12-10 12:38:03	2.3800000000000001e-07	3.9200000000000005e-09	1.06e-08	1.8600000000000002e-09	8	273	CF-62a_LP-DIR-T-261	LT-T-Z:LP-DIR-T	g	261	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	12	853.0
	This study		1.5	182.9	57.0	CF-62a_LP-DIR-T	hargrave 2020-12-10 21:11:09	2.2699999999999998e-07	1.51e-09	5.7799999999999995e-09	1.18e-09	8	273	CF-62a_LP-DIR-T-262	LT-T-Z:LP-DIR-T	g	262	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	13	863.0
	This study		1.6	183.7	55.9	CF-62a_LP-DIR-T	hargrave 2020-12-11 09:24:58	2.15e-07	1.92e-09	5.53e-09	1.6699999999999998e-09	8	273	CF-62a_LP-DIR-T-263	LT-T-Z:LP-DIR-T	g	263	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	14	873.0
	This study		2.9	180.0	58.2	CF-62a_LP-DIR-T	hargrave 2020-12-11 22:39:10	1.94e-07	2.37e-09	9.309999999999999e-09	1.29e-09	8	273	CF-62a_LP-DIR-T-264	LT-T-Z:LP-DIR-T	g	264	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	15	883.0
	This study		1.3	187.5	60.3	CF-62a_LP-DIR-T	hargrave 2020-12-13 23:27:06	1.78e-07	1.82e-09	3.4799999999999996e-09	1.46e-09	8	273	CF-62a_LP-DIR-T-265	LT-T-Z:LP-DIR-T	g	265	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	16	893.0
	This study		0.8	182.1	57.4	CF-62a_LP-DIR-T	hargrave 2020-12-14 20:14:29	1.74e-07	1.84e-09	1.13e-09	1.3400000000000001e-09	8	273	CF-62a_LP-DIR-T-266	LT-T-Z:LP-DIR-T	g	266	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	17	903.0
	This study		0.6	179.9	57.9	CF-62a_LP-DIR-T	hargrave 2020-12-18 15:01:49	1.58e-07	8.160000000000001e-10	1.4400000000000002e-09	5.539999999999999e-10	8	273	CF-62a_LP-DIR-T-267	LT-T-Z:LP-DIR-T	g	267	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	18	913.0
	This study		0.9	180.2	56.3	CF-62a_LP-DIR-T	hargrave 2020-12-18 20:22:30	1.5e-07	7.85e-10	2.0999999999999998e-09	6.809999999999999e-10	8	273	CF-62a_LP-DIR-T-268	LT-T-Z:LP-DIR-T	g	268	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	19	923.0
	This study		0.5	180.5	56.3	CF-62a_LP-DIR-T	hargrave 2020-12-19 18:43:56	1.28e-07	8.92e-10	8.150000000000001e-10	4.73e-10	8	273	CF-62a_LP-DIR-T-269	LT-T-Z:LP-DIR-T	g	269	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	20	933.0
	This study		0.5	173.0	57.0	CF-62a_LP-DIR-T	hargrave 2020-12-20 13:35:00	1.15e-07	5.77e-10	8.450000000000001e-10	3.31e-10	8	273	CF-62a_LP-DIR-T-270	LT-T-Z:LP-DIR-T	g	270	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	21	937.0
	This study		0.8	179.7	55.6	CF-62a_LP-DIR-T	hargrave 2020-12-22 13:56:55	9.9e-08	9.01e-10	1.24e-09	3.8e-10	8	273	CF-62a_LP-DIR-T-271	LT-T-Z:LP-DIR-T	g	271	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	22	941.0
	This study		1.7	182.9	57.6	CF-62a_LP-DIR-T	hargrave 2020-12-29 12:27:19	8.730000000000001e-08	1.2800000000000001e-09	2.26e-09	4.48e-10	8	273	CF-62a_LP-DIR-T-272	LT-T-Z:LP-DIR-T	g	272	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	23	945.0
	This study		2.9	175.8	55.0	CF-62a_LP-DIR-T	hargrave 2020-12-29 19:50:00	8.060000000000001e-08	1.07e-09	3.88e-09	2.52e-10	8	273	CF-62a_LP-DIR-T-273	LT-T-Z:LP-DIR-T	g	273	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	24	947.0
	This study		1.3	188.9	59.1	CF-62a_LP-DIR-T	hargrave 2021-01-01 14:00:37	5.83e-08	6.05e-10	1.15e-09	2.3e-10	8	273	CF-62a_LP-DIR-T-274	LT-T-Z:LP-DIR-T	g	274	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	25	949.0
	This study		69.6	183.3	57.4	CF-62a_LP-DIR-T	hargrave 2021-01-01 21:41:21	2.69e-08	1.55e-08	1.11e-09	2.4199999999999998e-08	8	273	CF-62a_LP-DIR-T-275	LT-T-Z:LP-DIR-T	g	275	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	26	951.0
	This study		36.8	188.0	56.8	CF-62a_LP-DIR-T	hargrave 2021-01-02 09:59:24	2.69e-08	1.56e-08	2.42e-09	2.41e-08	8	273	CF-62a_LP-DIR-T-276	LT-T-Z:LP-DIR-T	g	276	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	27	951.0
	This study		3.7	182.9	51.5	CF-62a_LP-DIR-T	hargrave 2021-01-02 16:06:41	4.3099999999999996e-08	7.910000000000001e-10	2.7e-09	2.43e-10	8	273	CF-62a_LP-DIR-T-277	LT-T-Z:LP-DIR-T	g	277	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	28	953.0
	This study		1.4	169.0	49.7	CF-62a_LP-DIR-T	hargrave 2021-01-03 13:27:00	3.54e-08	4.5e-10	8.319999999999999e-10	1.48e-10	8	273	CF-62a_LP-DIR-T-278	LT-T-Z:LP-DIR-T	g	278	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	29	955.0
	This study		1.8	179.5	61.1	CF-62a_LP-DIR-T	hargrave 2021-01-03 19:44:26	2.5899999999999997e-08	4.15e-10	7.27e-10	1.09e-10	8	273	CF-62a_LP-DIR-T-279	LT-T-Z:LP-DIR-T	g	279	pmagpy-4.2.24-1	CF-62a	u	0	0	0.0	0.0	30	958.0
	This study		0.7	176.7	41.0	CF-63a_LP-DIR-T	hargrave 2020-08-30 21:15:09	7.22e-07	3.12e-09	7.1e-09	3.5100000000000005e-09	8	273	CF-63a_LP-DIR-T-280	LT-NO:LP-DIR-T	g	280	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	0	273.0
	This study		1.3	179.7	41.9	CF-63a_LP-DIR-T	hargrave 2020-10-09 14:56:44	6.76e-07	2.2399999999999997e-09	1.52e-08	4.379999999999999e-09	8	273	CF-63a_LP-DIR-T-281	LT-NO:LP-DIR-T	g	281	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	1	273.0
	This study		2.1	180.4	43.9	CF-63a_LP-DIR-T	hargrave 2020-10-13 17:07:18	6.22e-07	6.0199999999999995e-09	2.11e-08	4.92e-09	8	273	CF-63a_LP-DIR-T-282	LT-T-Z:LP-DIR-T	g	282	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	2	373.0
	This study		3.6	180.0	49.6	CF-63a_LP-DIR-T	hargrave 2020-10-17 18:09:45	5.09e-07	6.4e-09	3.14e-08	5.08e-09	8	273	CF-63a_LP-DIR-T-283	LT-T-Z:LP-DIR-T	g	283	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	3	473.0
	This study		2.1	186.3	53.6	CF-63a_LP-DIR-T	hargrave 2020-10-30 15:24:03	3.79e-07	2.36e-09	1.35e-08	3.45e-09	8	273	CF-63a_LP-DIR-T-284	LT-T-Z:LP-DIR-T	g	284	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	4	573.0
	This study		3.1	188.3	58.1	CF-63a_LP-DIR-T	hargrave 2020-11-15 12:19:50	2.48e-07	5.420000000000001e-09	1.2099999999999999e-08	2.37e-09	8	273	CF-63a_LP-DIR-T-285	LT-T-Z:LP-DIR-T	g	285	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	5	673.0
	This study		1.1	196.2	58.9	CF-63a_LP-DIR-T	hargrave 2020-11-15 21:40:56	2.2e-07	3.3299999999999995e-09	6.660000000000001e-10	2.7699999999999997e-09	8	273	CF-63a_LP-DIR-T-286	LT-T-Z:LP-DIR-T	g	286	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	6	723.0
	This study		0.9	196.5	60.5	CF-63a_LP-DIR-T	hargrave 2020-11-18 20:53:57	1.96e-07	8.62e-10	2.9399999999999998e-09	8.08e-10	8	273	CF-63a_LP-DIR-T-287	LT-T-Z:LP-DIR-T	g	287	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	7	773.0
	This study		1.6	195.1	61.9	CF-63a_LP-DIR-T	hargrave 2020-11-22 12:44:42	1.7699999999999998e-07	7.480000000000001e-10	4.84e-09	7.37e-10	8	273	CF-63a_LP-DIR-T-288	LT-T-Z:LP-DIR-T	g	288	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	8	798.0
	This study		1.5	196.9	61.5	CF-63a_LP-DIR-T	hargrave 2020-11-25 18:23:37	1.58e-07	9.84e-10	4.0600000000000005e-09	8.899999999999999e-10	8	273	CF-63a_LP-DIR-T-289	LT-T-Z:LP-DIR-T	g	289	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	9	823.0
	This study		0.7	201.6	62.1	CF-63a_LP-DIR-T	hargrave 2020-11-27 15:35:12	1.3800000000000002e-07	8.88e-10	1.3400000000000001e-09	4.85e-10	8	273	CF-63a_LP-DIR-T-290	LT-T-Z:LP-DIR-T	g	290	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	10	833.0
	This study		0.8	189.4	67.0	CF-63a_LP-DIR-T	hargrave 2020-12-09 14:05:24	1.25e-07	1.4000000000000001e-09	9.31e-10	5.15e-10	8	273	CF-63a_LP-DIR-T-291	LT-T-Z:LP-DIR-T	g	291	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	11	843.0
	This study		2.1	205.8	67.6	CF-63a_LP-DIR-T	hargrave 2020-12-10 12:40:08	1.13e-07	1.46e-09	3.86e-09	3.7400000000000005e-10	8	273	CF-63a_LP-DIR-T-292	LT-T-Z:LP-DIR-T	g	292	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	12	853.0
	This study		1.1	218.3	64.6	CF-63a_LP-DIR-T	hargrave 2020-12-10 21:12:23	1.1e-07	1.54e-09	1.45e-09	3.57e-10	8	273	CF-63a_LP-DIR-T-293	LT-T-Z:LP-DIR-T	g	293	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	13	863.0
	This study		1.0	202.5	68.4	CF-63a_LP-DIR-T	hargrave 2020-12-11 09:26:29	9e-08	7.639999999999999e-10	1.31e-09	3.19e-10	8	273	CF-63a_LP-DIR-T-294	LT-T-Z:LP-DIR-T	g	294	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	14	873.0
	This study		1.0	210.6	69.3	CF-63a_LP-DIR-T	hargrave 2020-12-11 22:40:42	7.990000000000001e-08	9.78e-10	9.89e-10	4.2500000000000003e-10	8	273	CF-63a_LP-DIR-T-295	LT-T-Z:LP-DIR-T	g	295	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	15	883.0
	This study		1.5	213.2	70.1	CF-63a_LP-DIR-T	hargrave 2020-12-13 23:28:37	6.580000000000001e-08	1.4099999999999999e-09	1.01e-09	3.25e-10	8	273	CF-63a_LP-DIR-T-296	LT-T-Z:LP-DIR-T	g	296	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	16	893.0
	This study		1.0	199.4	67.5	CF-63a_LP-DIR-T	hargrave 2020-12-14 20:16:00	5.57e-08	8.97e-10	4.1599999999999996e-10	2.36e-10	8	273	CF-63a_LP-DIR-T-297	LT-T-Z:LP-DIR-T	g	297	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	17	903.0
	This study		1.3	219.9	72.0	CF-63a_LP-DIR-T	hargrave 2020-12-18 15:03:20	5.16e-08	9.42e-10	7.14e-10	2.9399999999999997e-10	8	273	CF-63a_LP-DIR-T-298	LT-T-Z:LP-DIR-T	g	298	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	18	913.0
	This study		62.6	192.1	57.4	CF-63a_LP-DIR-T	hargrave 2020-12-18 20:24:50	2.12e-08	1.2e-08	2.58e-09	1.91e-08	8	273	CF-63a_LP-DIR-T-299	LT-T-Z:LP-DIR-T	g	299	pmagpy-4.2.24-1	CF-63a	u	0	0	0.0	0.0	19	923.0
