tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
JP	This study		0.5	249.4	9.2	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:23:23	7.16e-06	3.55e-08	7.659999999999999e-09	5.22e-08	8	273	GH1-7a_LP-DIR-AF-240	LT-AF-Z:LP-DIR-AF	g	240	pmagpy-4.2.72	GH1-7a	u	0.012	0	0.0	0.0	11	273
JP	This study		0.5	249.5	9.2	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:24:45	7.08e-06	3.49e-08	7.75e-09	5.17e-08	8	273	GH1-7a_LP-DIR-AF-241	LT-AF-Z:LP-DIR-AF	g	241	pmagpy-4.2.72	GH1-7a	u	0.014	0	0.0	0.0	12	273
JP	This study		0.5	249.5	9.1	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:26:07	6.98e-06	3.3e-08	6.65e-09	5.0599999999999996e-08	8	273	GH1-7a_LP-DIR-AF-242	LT-AF-Z:LP-DIR-AF	g	242	pmagpy-4.2.72	GH1-7a	u	0.016	0	0.0	0.0	13	273
JP	This study		0.5	249.6	9.0	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:27:31	6.86e-06	3.4e-08	7.54e-09	5.03e-08	8	273	GH1-7a_LP-DIR-AF-243	LT-AF-Z:LP-DIR-AF	g	243	pmagpy-4.2.72	GH1-7a	u	0.018	0	0.0	0.0	14	273
JP	This study		0.5	249.7	8.9	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:28:53	6.72e-06	3.41e-08	7.73e-09	4.9400000000000006e-08	8	273	GH1-7a_LP-DIR-AF-244	LT-AF-Z:LP-DIR-AF	g	244	pmagpy-4.2.72	GH1-7a	u	0.02	0	0.0	0.0	15	273
JP	This study		0.5	249.8	8.8	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:30:15	6.25e-06	3.0499999999999995e-08	6.38e-09	4.59e-08	8	273	GH1-7a_LP-DIR-AF-245	LT-AF-Z:LP-DIR-AF	g	245	pmagpy-4.2.72	GH1-7a	u	0.025	0	0.0	0.0	16	273
JP	This study		0.5	249.9	8.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:31:38	5.63e-06	2.77e-08	6.14e-09	4.13e-08	8	273	GH1-7a_LP-DIR-AF-246	LT-AF-Z:LP-DIR-AF	g	246	pmagpy-4.2.72	GH1-7a	u	0.03	0	0.0	0.0	17	273
JP	This study		0.5	249.9	8.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:33:00	4.95e-06	2.49e-08	5.27e-09	3.64e-08	8	273	GH1-7a_LP-DIR-AF-247	LT-AF-Z:LP-DIR-AF	g	247	pmagpy-4.2.72	GH1-7a	u	0.035	0	0.0	0.0	18	273
JP	This study		0.5	250.0	8.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:34:22	4.28e-06	2.2000000000000002e-08	4.39e-09	3.1299999999999996e-08	8	273	GH1-7a_LP-DIR-AF-248	LT-AF-Z:LP-DIR-AF	g	248	pmagpy-4.2.72	GH1-7a	u	0.04	0	0.0	0.0	19	273
JP	This study		0.5	249.9	8.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:35:45	3.67e-06	1.81e-08	3.97e-09	2.67e-08	8	273	GH1-7a_LP-DIR-AF-249	LT-AF-Z:LP-DIR-AF	g	249	pmagpy-4.2.72	GH1-7a	u	0.045	0	0.0	0.0	20	273
JP	This study		0.5	250.0	7.9	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:37:07	3.15e-06	1.52e-08	2.9e-09	2.3100000000000002e-08	8	273	GH1-7a_LP-DIR-AF-250	LT-AF-Z:LP-DIR-AF	g	250	pmagpy-4.2.72	GH1-7a	u	0.05	0	0.0	0.0	21	273
JP	This study		0.5	250.0	8.4	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:38:30	2.72e-06	1.32e-08	3.12e-09	1.98e-08	8	273	GH1-7a_LP-DIR-AF-251	LT-AF-Z:LP-DIR-AF	g	251	pmagpy-4.2.72	GH1-7a	u	0.055	0	0.0	0.0	22	273
JP	This study		0.5	250.0	7.8	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:39:52	2.38e-06	1.24e-08	2.7300000000000003e-09	1.76e-08	8	273	GH1-7a_LP-DIR-AF-252	LT-AF-Z:LP-DIR-AF	g	252	pmagpy-4.2.72	GH1-7a	u	0.06	0	0.0	0.0	23	273
JP	This study		0.5	250.1	7.4	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:42:03	2.12e-06	1e-08	2.21e-09	1.56e-08	8	273	GH1-7a_LP-DIR-AF-253	LT-AF-Z:LP-DIR-AF	g	253	pmagpy-4.2.72	GH1-7a	u	0.065	0	0.0	0.0	24	273
JP	This study		0.5	250.1	7.8	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:43:26	1.93e-06	9.29e-09	1.98e-09	1.42e-08	8	273	GH1-7a_LP-DIR-AF-254	LT-AF-Z:LP-DIR-AF	g	254	pmagpy-4.2.72	GH1-7a	u	0.07	0	0.0	0.0	25	273
JP	This study		0.5	250.0	7.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:45:37	1.77e-06	8.62e-09	2.04e-09	1.31e-08	8	273	GH1-7a_LP-DIR-AF-255	LT-AF-Z:LP-DIR-AF	g	255	pmagpy-4.2.72	GH1-7a	u	0.075	0	0.0	0.0	26	273
JP	This study		0.5	250.0	7.5	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:46:59	1.66e-06	8e-09	1.89e-09	1.22e-08	8	273	GH1-7a_LP-DIR-AF-256	LT-AF-Z:LP-DIR-AF	g	256	pmagpy-4.2.72	GH1-7a	u	0.08	0	0.0	0.0	27	273
JP	This study		0.5	250.1	7.7	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:48:21	1.57e-06	7.46e-09	1.98e-09	1.1699999999999999e-08	8	273	GH1-7a_LP-DIR-AF-257	LT-AF-Z:LP-DIR-AF	g	257	pmagpy-4.2.72	GH1-7a	u	0.085	0	0.0	0.0	28	273
JP	This study		0.5	250.1	7.7	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:49:45	1.5e-06	7.3e-09	1.93e-09	1.1200000000000001e-08	8	273	GH1-7a_LP-DIR-AF-258	LT-AF-Z:LP-DIR-AF	g	258	pmagpy-4.2.72	GH1-7a	u	0.09	0	0.0	0.0	29	273
JP	This study		0.5	250.0	7.5	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:51:07	1.45e-06	7.28e-09	1.7699999999999999e-09	1.08e-08	8	273	GH1-7a_LP-DIR-AF-259	LT-AF-Z:LP-DIR-AF	g	259	pmagpy-4.2.72	GH1-7a	u	0.095	0	0.0	0.0	30	273
JP	This study		0.5	250.1	7.5	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:52:30	1.41e-06	7.2e-09	1.6699999999999998e-09	1.05e-08	8	273	GH1-7a_LP-DIR-AF-260	LT-AF-Z:LP-DIR-AF	g	260	pmagpy-4.2.72	GH1-7a	u	0.1	0	0.0	0.0	31	273
JP	This study		0.5	250.2	7.7	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:53:53	1.38e-06	7.0499999999999994e-09	2e-09	1.01e-08	8	273	GH1-7a_LP-DIR-AF-261	LT-AF-Z:LP-DIR-AF	g	261	pmagpy-4.2.72	GH1-7a	u	0.105	0	0.0	0.0	32	273
JP	This study		0.5	250.1	7.5	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:55:17	1.35e-06	6.44e-09	1.3300000000000002e-09	1.01e-08	8	273	GH1-7a_LP-DIR-AF-262	LT-AF-Z:LP-DIR-AF	g	262	pmagpy-4.2.72	GH1-7a	u	0.11	0	0.0	0.0	33	273
JP	This study		0.5	250.1	7.5	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:56:41	1.33e-06	6.590000000000001e-09	1.65e-09	9.940000000000002e-09	8	273	GH1-7a_LP-DIR-AF-263	LT-AF-Z:LP-DIR-AF	g	263	pmagpy-4.2.72	GH1-7a	u	0.115	0	0.0	0.0	34	273
JP	This study		0.5	250.1	7.4	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:58:05	1.31e-06	6.23e-09	1.52e-09	9.7e-09	8	273	GH1-7a_LP-DIR-AF-264	LT-AF-Z:LP-DIR-AF	g	264	pmagpy-4.2.72	GH1-7a	u	0.12	0	0.0	0.0	35	273
JP	This study		0.5	249.8	7.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-13 23:59:29	1.29e-06	6.24e-09	1.4699999999999999e-09	9.57e-09	8	273	GH1-7a_LP-DIR-AF-265	LT-AF-Z:LP-DIR-AF	g	265	pmagpy-4.2.72	GH1-7a	u	0.125	0	0.0	0.0	36	273
JP	This study		0.5	249.9	7.6	GH1-7a_LP-DIR-AF	hargrave 2021-04-14 00:00:54	1.29e-06	6.32e-09	1.79e-09	9.48e-09	8	273	GH1-7a_LP-DIR-AF-266	LT-AF-Z:LP-DIR-AF	g	266	pmagpy-4.2.72	GH1-7a	u	0.13	0	0.0	0.0	37	273
JP	This study		0.3	298.3	61.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:02:24	7.73e-06	3.25e-08	2.0499999999999998e-08	2.58e-08	8	273	GH1-8a_LP-DIR-AF-267	LT-NO:LP-DIR-AF	g	267	pmagpy-4.2.72	GH1-8a	u	0.0	0	0.0	0.0	0	273
JP	This study		0.3	298.4	61.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:03:47	7.72e-06	3.2799999999999996e-08	2.27e-08	2.58e-08	8	273	GH1-8a_LP-DIR-AF-268	LT-AF-Z:LP-DIR-AF	g	268	pmagpy-4.2.72	GH1-8a	u	0.001	0	0.0	0.0	1	273
JP	This study		0.3	298.5	61.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:05:09	7.71e-06	3.25e-08	2.0699999999999997e-08	2.61e-08	8	273	GH1-8a_LP-DIR-AF-269	LT-AF-Z:LP-DIR-AF	g	269	pmagpy-4.2.72	GH1-8a	u	0.002	0	0.0	0.0	2	273
JP	This study		0.3	298.5	61.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:07:25	7.71e-06	3.23e-08	2.02e-08	2.6e-08	8	273	GH1-8a_LP-DIR-AF-270	LT-AF-Z:LP-DIR-AF	g	270	pmagpy-4.2.72	GH1-8a	u	0.003	0	0.0	0.0	3	273
JP	This study		0.3	298.5	61.4	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:08:48	7.7e-06	3.25e-08	2.06e-08	2.6e-08	8	273	GH1-8a_LP-DIR-AF-271	LT-AF-Z:LP-DIR-AF	g	271	pmagpy-4.2.72	GH1-8a	u	0.004	0	0.0	0.0	4	273
JP	This study		0.3	298.6	61.4	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:10:10	7.7e-06	3.21e-08	2.0699999999999997e-08	2.62e-08	8	273	GH1-8a_LP-DIR-AF-272	LT-AF-Z:LP-DIR-AF	g	272	pmagpy-4.2.72	GH1-8a	u	0.005	0	0.0	0.0	5	273
JP	This study		0.3	298.6	61.3	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:11:33	7.69e-06	3.31e-08	2.23e-08	2.5899999999999997e-08	8	273	GH1-8a_LP-DIR-AF-273	LT-AF-Z:LP-DIR-AF	g	273	pmagpy-4.2.72	GH1-8a	u	0.006	0	0.0	0.0	6	273
JP	This study		0.3	298.6	61.3	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:12:55	7.68e-06	3.2e-08	2.0699999999999997e-08	2.6e-08	8	273	GH1-8a_LP-DIR-AF-274	LT-AF-Z:LP-DIR-AF	g	274	pmagpy-4.2.72	GH1-8a	u	0.007	0	0.0	0.0	7	273
JP	This study		0.3	298.7	61.3	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:14:18	7.67e-06	3.2799999999999996e-08	2.1e-08	2.5899999999999997e-08	8	273	GH1-8a_LP-DIR-AF-275	LT-AF-Z:LP-DIR-AF	g	275	pmagpy-4.2.72	GH1-8a	u	0.008	0	0.0	0.0	8	273
JP	This study		0.3	298.7	61.2	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:15:41	7.64e-06	3.25e-08	2.0699999999999997e-08	2.6e-08	8	273	GH1-8a_LP-DIR-AF-276	LT-AF-Z:LP-DIR-AF	g	276	pmagpy-4.2.72	GH1-8a	u	0.009	0	0.0	0.0	9	273
JP	This study		0.3	298.7	61.1	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:17:03	7.62e-06	3.23e-08	2.08e-08	2.62e-08	8	273	GH1-8a_LP-DIR-AF-277	LT-AF-Z:LP-DIR-AF	g	277	pmagpy-4.2.72	GH1-8a	u	0.01	0	0.0	0.0	10	273
JP	This study		0.3	298.8	61.0	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:18:26	7.56e-06	3.24e-08	2.0699999999999997e-08	2.57e-08	8	273	GH1-8a_LP-DIR-AF-278	LT-AF-Z:LP-DIR-AF	g	278	pmagpy-4.2.72	GH1-8a	u	0.012	0	0.0	0.0	11	273
JP	This study		0.3	298.8	60.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:19:49	7.48e-06	3.2200000000000004e-08	2.0099999999999998e-08	2.56e-08	8	273	GH1-8a_LP-DIR-AF-279	LT-AF-Z:LP-DIR-AF	g	279	pmagpy-4.2.72	GH1-8a	u	0.014	0	0.0	0.0	12	273
JP	This study		0.3	298.8	60.8	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:21:12	7.38e-06	2.3900000000000002e-08	2.02e-08	2.54e-08	8	273	GH1-8a_LP-DIR-AF-280	LT-AF-Z:LP-DIR-AF	g	280	pmagpy-4.2.72	GH1-8a	u	0.016	0	0.0	0.0	13	273
JP	This study		0.3	298.9	60.7	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:23:24	7.26e-06	2.99e-08	1.8999999999999998e-08	2.5e-08	8	273	GH1-8a_LP-DIR-AF-281	LT-AF-Z:LP-DIR-AF	g	281	pmagpy-4.2.72	GH1-8a	u	0.018	0	0.0	0.0	14	273
JP	This study		0.3	298.9	60.7	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:24:46	7.11e-06	3.03e-08	1.92e-08	2.46e-08	8	273	GH1-8a_LP-DIR-AF-282	LT-AF-Z:LP-DIR-AF	g	282	pmagpy-4.2.72	GH1-8a	u	0.02	0	0.0	0.0	15	273
JP	This study		0.3	299.0	60.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:26:09	6.64e-06	2.89e-08	1.85e-08	2.2999999999999998e-08	8	273	GH1-8a_LP-DIR-AF-283	LT-AF-Z:LP-DIR-AF	g	283	pmagpy-4.2.72	GH1-8a	u	0.025	0	0.0	0.0	16	273
JP	This study		0.3	299.0	60.5	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:27:32	6.02e-06	2.5899999999999997e-08	1.6399999999999998e-08	2.11e-08	8	273	GH1-8a_LP-DIR-AF-284	LT-AF-Z:LP-DIR-AF	g	284	pmagpy-4.2.72	GH1-8a	u	0.03	0	0.0	0.0	17	273
JP	This study		0.3	298.9	60.4	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:28:55	5.31e-06	2.25e-08	1.44e-08	1.8700000000000002e-08	8	273	GH1-8a_LP-DIR-AF-285	LT-AF-Z:LP-DIR-AF	g	285	pmagpy-4.2.72	GH1-8a	u	0.035	0	0.0	0.0	18	273
JP	This study		0.3	299.0	60.3	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:30:19	4.62e-06	1.96e-08	1.26e-08	1.63e-08	8	273	GH1-8a_LP-DIR-AF-286	LT-AF-Z:LP-DIR-AF	g	286	pmagpy-4.2.72	GH1-8a	u	0.04	0	0.0	0.0	19	273
JP	This study		0.3	298.8	60.2	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:31:41	3.98e-06	1.66e-08	1.06e-08	1.4299999999999999e-08	8	273	GH1-8a_LP-DIR-AF-287	LT-AF-Z:LP-DIR-AF	g	287	pmagpy-4.2.72	GH1-8a	u	0.045	0	0.0	0.0	20	273
JP	This study		0.3	298.6	60.1	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:33:04	3.43e-06	1.4299999999999999e-08	9.21e-09	1.23e-08	8	273	GH1-8a_LP-DIR-AF-288	LT-AF-Z:LP-DIR-AF	g	288	pmagpy-4.2.72	GH1-8a	u	0.05	0	0.0	0.0	21	273
JP	This study		0.3	298.5	59.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:34:28	2.99e-06	1.24e-08	8.209999999999999e-09	1.1000000000000001e-08	8	273	GH1-8a_LP-DIR-AF-289	LT-AF-Z:LP-DIR-AF	g	289	pmagpy-4.2.72	GH1-8a	u	0.055	0	0.0	0.0	22	273
JP	This study		0.3	298.3	60.0	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:35:50	2.63e-06	1.06e-08	7.06e-09	9.57e-09	8	273	GH1-8a_LP-DIR-AF-290	LT-AF-Z:LP-DIR-AF	g	290	pmagpy-4.2.72	GH1-8a	u	0.06	0	0.0	0.0	23	273
JP	This study		0.3	298.2	59.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:37:13	2.35e-06	9.359999999999999e-09	6.23e-09	8.590000000000001e-09	8	273	GH1-8a_LP-DIR-AF-291	LT-AF-Z:LP-DIR-AF	g	291	pmagpy-4.2.72	GH1-8a	u	0.065	0	0.0	0.0	24	273
JP	This study		0.3	297.9	60.0	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:38:35	2.13e-06	9.08e-09	5.84e-09	7.72e-09	8	273	GH1-8a_LP-DIR-AF-292	LT-AF-Z:LP-DIR-AF	g	292	pmagpy-4.2.72	GH1-8a	u	0.07	0	0.0	0.0	25	273
JP	This study		0.3	297.6	60.1	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:39:58	1.98e-06	8.38e-09	5.35e-09	7.170000000000001e-09	8	273	GH1-8a_LP-DIR-AF-293	LT-AF-Z:LP-DIR-AF	g	293	pmagpy-4.2.72	GH1-8a	u	0.075	0	0.0	0.0	26	273
JP	This study		0.3	297.6	59.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:41:21	1.85e-06	7.85e-09	5.06e-09	6.77e-09	8	273	GH1-8a_LP-DIR-AF-294	LT-AF-Z:LP-DIR-AF	g	294	pmagpy-4.2.72	GH1-8a	u	0.08	0	0.0	0.0	27	273
JP	This study		0.3	297.6	59.7	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:42:45	1.74e-06	7.47e-09	4.74e-09	6.31e-09	8	273	GH1-8a_LP-DIR-AF-295	LT-AF-Z:LP-DIR-AF	g	295	pmagpy-4.2.72	GH1-8a	u	0.085	0	0.0	0.0	28	273
JP	This study		0.3	297.7	59.6	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:44:08	1.67e-06	6.9400000000000004e-09	4.589999999999999e-09	6.11e-09	8	273	GH1-8a_LP-DIR-AF-296	LT-AF-Z:LP-DIR-AF	g	296	pmagpy-4.2.72	GH1-8a	u	0.09	0	0.0	0.0	29	273
JP	This study		0.3	297.4	59.8	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:45:32	1.61e-06	6.38e-09	4.29e-09	5.8799999999999995e-09	8	273	GH1-8a_LP-DIR-AF-297	LT-AF-Z:LP-DIR-AF	g	297	pmagpy-4.2.72	GH1-8a	u	0.095	0	0.0	0.0	30	273
JP	This study		0.3	297.4	59.7	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:46:56	1.57e-06	6.559999999999999e-09	4.4e-09	5.74e-09	8	273	GH1-8a_LP-DIR-AF-298	LT-AF-Z:LP-DIR-AF	g	298	pmagpy-4.2.72	GH1-8a	u	0.1	0	0.0	0.0	31	273
JP	This study		0.4	297.1	59.6	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:48:20	1.54e-06	6.32e-09	4.0299999999999995e-09	9.740000000000002e-09	8	273	GH1-8a_LP-DIR-AF-299	LT-AF-Z:LP-DIR-AF	g	299	pmagpy-4.2.72	GH1-8a	u	0.105	0	0.0	0.0	32	273
JP	This study		0.3	297.5	59.8	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:49:43	1.5e-06	6.01e-09	4.11e-09	5.489999999999999e-09	8	273	GH1-8a_LP-DIR-AF-300	LT-AF-Z:LP-DIR-AF	g	300	pmagpy-4.2.72	GH1-8a	u	0.11	0	0.0	0.0	33	273
JP	This study		0.3	297.2	59.8	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:51:07	1.48e-06	6.26e-09	4.120000000000001e-09	5.43e-09	8	273	GH1-8a_LP-DIR-AF-301	LT-AF-Z:LP-DIR-AF	g	301	pmagpy-4.2.72	GH1-8a	u	0.115	0	0.0	0.0	34	273
JP	This study		0.3	297.2	59.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:52:31	1.46e-06	6.0499999999999996e-09	4.020000000000001e-09	5.2900000000000006e-09	8	273	GH1-8a_LP-DIR-AF-302	LT-AF-Z:LP-DIR-AF	g	302	pmagpy-4.2.72	GH1-8a	u	0.12	0	0.0	0.0	35	273
JP	This study		0.3	297.1	59.9	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:53:56	1.44e-06	5.93e-09	3.87e-09	5.2600000000000004e-09	8	273	GH1-8a_LP-DIR-AF-303	LT-AF-Z:LP-DIR-AF	g	303	pmagpy-4.2.72	GH1-8a	u	0.125	0	0.0	0.0	36	273
JP	This study		0.4	297.3	59.7	GH1-8a_LP-DIR-AF	hargrave 2021-04-14 00:55:21	1.43e-06	6.0199999999999995e-09	7.23e-09	5.2e-09	8	273	GH1-8a_LP-DIR-AF-304	LT-AF-Z:LP-DIR-AF	g	304	pmagpy-4.2.72	GH1-8a	u	0.13	0	0.0	0.0	37	273
JP	This study		0.4	227.5	66.6	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 00:57:43	1.63e-05	7.51e-08	6.36e-08	5.5800000000000003e-08	8	273	GH2-1a_LP-DIR-AF-305	LT-NO:LP-DIR-AF	g	305	pmagpy-4.2.72	GH2-1a	u	0.0	0	0.0	0.0	0	273
JP	This study		0.4	227.7	66.8	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 00:59:54	1.58e-05	7.22e-08	6.15e-08	5.4500000000000005e-08	8	273	GH2-1a_LP-DIR-AF-306	LT-AF-Z:LP-DIR-AF	g	306	pmagpy-4.2.72	GH2-1a	u	0.001	0	0.0	0.0	1	273
JP	This study		0.4	227.9	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:01:18	1.56e-05	7.620000000000001e-08	6.15e-08	5.4e-08	8	273	GH2-1a_LP-DIR-AF-307	LT-AF-Z:LP-DIR-AF	g	307	pmagpy-4.2.72	GH2-1a	u	0.002	0	0.0	0.0	2	273
JP	This study		0.4	228.1	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:04:19	1.55e-05	7.35e-08	6e-08	5.33e-08	8	273	GH2-1a_LP-DIR-AF-308	LT-AF-Z:LP-DIR-AF	g	308	pmagpy-4.2.72	GH2-1a	u	0.003	0	0.0	0.0	3	273
JP	This study		0.4	228.5	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:05:42	1.53e-05	7.18e-08	5.99e-08	5.34e-08	8	273	GH2-1a_LP-DIR-AF-309	LT-AF-Z:LP-DIR-AF	g	309	pmagpy-4.2.72	GH2-1a	u	0.004	0	0.0	0.0	4	273
JP	This study		0.4	228.9	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:07:04	1.52e-05	7.15e-08	5.88e-08	5.31e-08	8	273	GH2-1a_LP-DIR-AF-310	LT-AF-Z:LP-DIR-AF	g	310	pmagpy-4.2.72	GH2-1a	u	0.005	0	0.0	0.0	5	273
JP	This study		0.4	229.4	67.0	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:08:26	1.51e-05	7.139999999999999e-08	5.92e-08	5.25e-08	8	273	GH2-1a_LP-DIR-AF-311	LT-AF-Z:LP-DIR-AF	g	311	pmagpy-4.2.72	GH2-1a	u	0.006	0	0.0	0.0	6	273
JP	This study		0.4	230.0	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:09:49	1.49e-05	6.98e-08	5.78e-08	5.19e-08	8	273	GH2-1a_LP-DIR-AF-312	LT-AF-Z:LP-DIR-AF	g	312	pmagpy-4.2.72	GH2-1a	u	0.007	0	0.0	0.0	7	273
JP	This study		0.4	230.6	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:11:11	1.47e-05	6.900000000000001e-08	5.63e-08	5.12e-08	8	273	GH2-1a_LP-DIR-AF-313	LT-AF-Z:LP-DIR-AF	g	313	pmagpy-4.2.72	GH2-1a	u	0.008	0	0.0	0.0	8	273
JP	This study		0.4	231.2	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:12:34	1.4400000000000001e-05	6.91e-08	5.5800000000000003e-08	5.0499999999999996e-08	8	273	GH2-1a_LP-DIR-AF-314	LT-AF-Z:LP-DIR-AF	g	314	pmagpy-4.2.72	GH2-1a	u	0.009	0	0.0	0.0	9	273
JP	This study		0.4	231.8	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:13:57	1.42e-05	6.67e-08	5.41e-08	4.96e-08	8	273	GH2-1a_LP-DIR-AF-315	LT-AF-Z:LP-DIR-AF	g	315	pmagpy-4.2.72	GH2-1a	u	0.01	0	0.0	0.0	10	273
JP	This study		0.4	232.7	66.9	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:15:20	1.3699999999999998e-05	6.54e-08	5.3e-08	4.79e-08	8	273	GH2-1a_LP-DIR-AF-316	LT-AF-Z:LP-DIR-AF	g	316	pmagpy-4.2.72	GH2-1a	u	0.012	0	0.0	0.0	11	273
JP	This study		0.4	233.4	66.8	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:16:43	1.32e-05	6.3e-08	5.1299999999999996e-08	4.5999999999999995e-08	8	273	GH2-1a_LP-DIR-AF-317	LT-AF-Z:LP-DIR-AF	g	317	pmagpy-4.2.72	GH2-1a	u	0.014	0	0.0	0.0	12	273
JP	This study		0.4	234.1	66.8	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:18:06	1.27e-05	6.02e-08	4.91e-08	4.46e-08	8	273	GH2-1a_LP-DIR-AF-318	LT-AF-Z:LP-DIR-AF	g	318	pmagpy-4.2.72	GH2-1a	u	0.016	0	0.0	0.0	13	273
JP	This study		0.4	234.5	66.8	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:19:29	1.22e-05	5.88e-08	4.7000000000000004e-08	4.3e-08	8	273	GH2-1a_LP-DIR-AF-319	LT-AF-Z:LP-DIR-AF	g	319	pmagpy-4.2.72	GH2-1a	u	0.018	0	0.0	0.0	14	273
JP	This study		0.4	234.9	66.8	GH2-1a_LP-DIR-AF	hargrave 2021-04-14 01:20:51	1.18e-05	5.6900000000000007e-08	4.58e-08	4.1399999999999994e-08	8	273	GH2-1a_LP-DIR-AF-320	LT-AF-Z:LP-DIR-AF	g	320	pmagpy-4.2.72	GH2-1a	u	0.02	0	0.0	0.0	15	273
