tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
JP	This study		0.3	228.0	81.2	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:26:57	5.64e-06	1.86e-08	2.1e-08	4.33e-09	8	273	GH1-3b_LP-DIR-AF-80	LT-AF-Z:LP-DIR-AF	g	80	pmagpy-4.2.50	GH1-3b	u	0.003	0	0.0	0.0	3	273
JP	This study		0.3	230.8	81.5	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:28:16	5.57e-06	1.81e-08	2.08e-08	4.27e-09	8	273	GH1-3b_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	81	pmagpy-4.2.50	GH1-3b	u	0.004	0	0.0	0.0	4	273
JP	This study		0.3	233.3	81.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:29:39	5.51e-06	1.82e-08	2.0499999999999998e-08	4.020000000000001e-09	8	273	GH1-3b_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	82	pmagpy-4.2.50	GH1-3b	u	0.005	0	0.0	0.0	5	273
JP	This study		0.3	236.0	81.9	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:31:01	5.45e-06	1.78e-08	1.81e-08	4.18e-09	8	273	GH1-3b_LP-DIR-AF-83	LT-AF-Z:LP-DIR-AF	g	83	pmagpy-4.2.50	GH1-3b	u	0.006	0	0.0	0.0	6	273
JP	This study		0.3	238.7	82.0	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:32:20	5.38e-06	1.78e-08	1.8999999999999998e-08	3.95e-09	8	273	GH1-3b_LP-DIR-AF-84	LT-AF-Z:LP-DIR-AF	g	84	pmagpy-4.2.50	GH1-3b	u	0.007	0	0.0	0.0	7	273
JP	This study		0.3	241.9	82.1	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:33:43	5.32e-06	1.76e-08	1.98e-08	4.1600000000000005e-09	8	273	GH1-3b_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	85	pmagpy-4.2.50	GH1-3b	u	0.008	0	0.0	0.0	8	273
JP	This study		0.3	244.8	82.2	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:35:02	5.25e-06	1.76e-08	1.99e-08	4.1600000000000005e-09	8	273	GH1-3b_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	86	pmagpy-4.2.50	GH1-3b	u	0.009	0	0.0	0.0	9	273
JP	This study		0.3	247.7	82.3	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:36:22	5.18e-06	1.73e-08	1.95e-08	4.21e-09	8	273	GH1-3b_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	87	pmagpy-4.2.50	GH1-3b	u	0.01	0	0.0	0.0	10	273
JP	This study		0.3	252.1	82.3	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:37:41	5.06e-06	1.6799999999999998e-08	1.89e-08	4.26e-09	8	273	GH1-3b_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	88	pmagpy-4.2.50	GH1-3b	u	0.012	0	0.0	0.0	11	273
JP	This study		0.3	256.6	82.3	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:39:01	4.92e-06	1.6100000000000002e-08	1.8300000000000002e-08	4.13e-09	8	273	GH1-3b_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	89	pmagpy-4.2.50	GH1-3b	u	0.014	0	0.0	0.0	12	273
JP	This study		0.3	260.0	82.2	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:40:24	4.79e-06	1.58e-08	1.76e-08	4.379999999999999e-09	8	273	GH1-3b_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	90	pmagpy-4.2.50	GH1-3b	u	0.016	0	0.0	0.0	13	273
JP	This study		0.3	262.8	82.2	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:42:35	4.64e-06	1.52e-08	1.67e-08	4.39e-09	8	273	GH1-3b_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	91	pmagpy-4.2.50	GH1-3b	u	0.018	0	0.0	0.0	14	273
JP	This study		0.3	264.7	82.1	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:43:55	4.5e-06	1.53e-08	1.66e-08	4.45e-09	8	273	GH1-3b_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	92	pmagpy-4.2.50	GH1-3b	u	0.02	0	0.0	0.0	15	273
JP	This study		0.3	268.2	81.9	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:45:15	4.13e-06	1.37e-08	1.51e-08	4.27e-09	8	273	GH1-3b_LP-DIR-AF-93	LT-AF-Z:LP-DIR-AF	g	93	pmagpy-4.2.50	GH1-3b	u	0.025	0	0.0	0.0	16	273
JP	This study		0.3	270.7	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:46:35	3.7e-06	1.1899999999999999e-08	1.37e-08	4.01e-09	8	273	GH1-3b_LP-DIR-AF-94	LT-AF-Z:LP-DIR-AF	g	94	pmagpy-4.2.50	GH1-3b	u	0.03	0	0.0	0.0	17	273
JP	This study		0.3	272.4	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:47:54	3.28e-06	1.1000000000000001e-08	1.2099999999999999e-08	3.5700000000000003e-09	8	273	GH1-3b_LP-DIR-AF-95	LT-AF-Z:LP-DIR-AF	g	95	pmagpy-4.2.50	GH1-3b	u	0.035	0	0.0	0.0	18	273
JP	This study		0.3	273.2	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:49:14	2.87e-06	9.33e-09	1.06e-08	3.14e-09	8	273	GH1-3b_LP-DIR-AF-96	LT-AF-Z:LP-DIR-AF	g	96	pmagpy-4.2.50	GH1-3b	u	0.04	0	0.0	0.0	19	273
JP	This study		0.3	273.8	81.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:51:27	2.5e-06	8.23e-09	9.28e-09	2.7899999999999997e-09	8	273	GH1-3b_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	97	pmagpy-4.2.50	GH1-3b	u	0.045	0	0.0	0.0	20	273
JP	This study		0.3	273.6	81.6	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:52:47	2.17e-06	7.2e-09	8.16e-09	2.43e-09	8	273	GH1-3b_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	98	pmagpy-4.2.50	GH1-3b	u	0.05	0	0.0	0.0	21	273
JP	This study		0.3	274.8	81.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:54:07	1.9e-06	6.31e-09	7.18e-09	2.14e-09	8	273	GH1-3b_LP-DIR-AF-99	LT-AF-Z:LP-DIR-AF	g	99	pmagpy-4.2.50	GH1-3b	u	0.055	0	0.0	0.0	22	273
JP	This study		0.3	275.3	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:55:28	1.68e-06	5.4600000000000006e-09	6.5e-09	1.9e-09	8	273	GH1-3b_LP-DIR-AF-100	LT-AF-Z:LP-DIR-AF	g	100	pmagpy-4.2.50	GH1-3b	u	0.06	0	0.0	0.0	23	273
JP	This study		0.3	275.2	81.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:56:48	1.51e-06	4.94e-09	5.9e-09	1.7399999999999998e-09	8	273	GH1-3b_LP-DIR-AF-101	LT-AF-Z:LP-DIR-AF	g	101	pmagpy-4.2.50	GH1-3b	u	0.065	0	0.0	0.0	24	273
JP	This study		0.3	275.7	81.9	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:58:08	1.37e-06	4.589999999999999e-09	5.43e-09	1.57e-09	8	273	GH1-3b_LP-DIR-AF-102	LT-AF-Z:LP-DIR-AF	g	102	pmagpy-4.2.50	GH1-3b	u	0.07	0	0.0	0.0	25	273
JP	This study		0.3	275.2	81.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:59:27	1.27e-06	3.86e-09	4.65e-09	1.4400000000000002e-09	8	273	GH1-3b_LP-DIR-AF-103	LT-AF-Z:LP-DIR-AF	g	103	pmagpy-4.2.50	GH1-3b	u	0.075	0	0.0	0.0	26	273
JP	This study		0.3	276.9	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:00:47	1.19e-06	3.81e-09	4.78e-09	1.3699999999999998e-09	8	273	GH1-3b_LP-DIR-AF-104	LT-AF-Z:LP-DIR-AF	g	104	pmagpy-4.2.50	GH1-3b	u	0.08	0	0.0	0.0	27	273
JP	This study		0.3	275.5	81.6	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:02:08	1.12e-06	3.63e-09	4.18e-09	1.29e-09	8	273	GH1-3b_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	105	pmagpy-4.2.50	GH1-3b	u	0.085	0	0.0	0.0	28	273
JP	This study		0.3	276.7	82.1	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:03:28	1.07e-06	3.2799999999999994e-09	4.1600000000000005e-09	1.22e-09	8	273	GH1-3b_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	106	pmagpy-4.2.50	GH1-3b	u	0.09	0	0.0	0.0	29	273
JP	This study		0.3	278.1	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:04:48	1.03e-06	3.32e-09	4.27e-09	1.2e-09	8	273	GH1-3b_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	107	pmagpy-4.2.50	GH1-3b	u	0.095	0	0.0	0.0	30	273
JP	This study		0.3	277.6	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:06:08	9.95e-07	3.19e-09	3.68e-09	1.15e-09	8	273	GH1-3b_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	108	pmagpy-4.2.50	GH1-3b	u	0.1	0	0.0	0.0	31	273
JP	This study		0.3	277.5	81.5	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:07:29	9.6e-07	3e-09	3.7200000000000004e-09	1.15e-09	8	273	GH1-3b_LP-DIR-AF-109	LT-AF-Z:LP-DIR-AF	g	109	pmagpy-4.2.50	GH1-3b	u	0.105	0	0.0	0.0	32	273
JP	This study		0.3	276.4	81.5	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:08:50	9.37e-07	2.87e-09	3.5399999999999998e-09	1.13e-09	8	273	GH1-3b_LP-DIR-AF-110	LT-AF-Z:LP-DIR-AF	g	110	pmagpy-4.2.50	GH1-3b	u	0.11	0	0.0	0.0	33	273
JP	This study		0.3	276.8	81.9	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:10:11	9.140000000000001e-07	2.7100000000000004e-09	3.58e-09	1.06e-09	8	273	GH1-3b_LP-DIR-AF-111	LT-AF-Z:LP-DIR-AF	g	111	pmagpy-4.2.50	GH1-3b	u	0.115	0	0.0	0.0	34	273
JP	This study		0.3	277.5	81.8	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:11:33	9e-07	2.6800000000000003e-09	3.5700000000000003e-09	1.07e-09	8	273	GH1-3b_LP-DIR-AF-112	LT-AF-Z:LP-DIR-AF	g	112	pmagpy-4.2.50	GH1-3b	u	0.12	0	0.0	0.0	35	273
JP	This study		0.3	279.2	81.5	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:12:55	8.78e-07	2.95e-09	3.69e-09	1.0800000000000002e-09	8	273	GH1-3b_LP-DIR-AF-113	LT-AF-Z:LP-DIR-AF	g	113	pmagpy-4.2.50	GH1-3b	u	0.125	0	0.0	0.0	36	273
JP	This study		0.3	278.8	82.1	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 22:14:17	8.709999999999999e-07	2.7300000000000003e-09	3.42e-09	9.87e-10	8	273	GH1-3b_LP-DIR-AF-114	LT-AF-Z:LP-DIR-AF	g	114	pmagpy-4.2.50	GH1-3b	u	0.13	0	0.0	0.0	37	273
JP	This study		0.3	165.5	75.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:16:45	4.62e-06	1.5e-08	1.88e-08	8.14e-09	8	273	GH1-5b_LP-DIR-AF-115	LT-NO:LP-DIR-AF	g	115	pmagpy-4.2.50	GH1-5b	u	0.0	0	0.0	0.0	0	273
JP	This study		0.4	165.4	75.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:18:05	4.62e-06	1.49e-08	2.3500000000000002e-08	8.390000000000001e-09	8	273	GH1-5b_LP-DIR-AF-116	LT-AF-Z:LP-DIR-AF	g	116	pmagpy-4.2.50	GH1-5b	u	0.001	0	0.0	0.0	1	273
JP	This study		0.3	166.0	75.3	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:19:25	4.62e-06	1.47e-08	1.73e-08	8.320000000000001e-09	8	273	GH1-5b_LP-DIR-AF-117	LT-AF-Z:LP-DIR-AF	g	117	pmagpy-4.2.50	GH1-5b	u	0.002	0	0.0	0.0	2	273
JP	This study		0.3	166.3	75.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:20:46	4.61e-06	1.47e-08	1.72e-08	8.190000000000001e-09	8	273	GH1-5b_LP-DIR-AF-118	LT-AF-Z:LP-DIR-AF	g	118	pmagpy-4.2.50	GH1-5b	u	0.003	0	0.0	0.0	3	273
JP	This study		0.3	166.7	75.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:22:05	4.59e-06	1.52e-08	1.73e-08	7.94e-09	8	273	GH1-5b_LP-DIR-AF-119	LT-AF-Z:LP-DIR-AF	g	119	pmagpy-4.2.50	GH1-5b	u	0.004	0	0.0	0.0	4	273
JP	This study		0.3	167.1	76.3	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:23:25	4.57e-06	1.48e-08	1.72e-08	7.68e-09	8	273	GH1-5b_LP-DIR-AF-120	LT-AF-Z:LP-DIR-AF	g	120	pmagpy-4.2.50	GH1-5b	u	0.005	0	0.0	0.0	5	273
JP	This study		0.3	167.4	76.7	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:24:44	4.54e-06	1.46e-08	1.8999999999999998e-08	7.28e-09	8	273	GH1-5b_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	121	pmagpy-4.2.50	GH1-5b	u	0.006	0	0.0	0.0	6	273
JP	This study		0.3	168.0	77.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:26:04	4.49e-06	1.47e-08	1.67e-08	6.890000000000001e-09	8	273	GH1-5b_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	122	pmagpy-4.2.50	GH1-5b	u	0.007	0	0.0	0.0	7	273
JP	This study		0.3	168.5	77.8	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:27:23	4.45e-06	1.4499999999999999e-08	1.66e-08	6.4900000000000005e-09	8	273	GH1-5b_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	123	pmagpy-4.2.50	GH1-5b	u	0.008	0	0.0	0.0	8	273
JP	This study		0.3	169.0	78.4	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:28:43	4.39e-06	1.4499999999999999e-08	1.6399999999999998e-08	6.08e-09	8	273	GH1-5b_LP-DIR-AF-124	LT-AF-Z:LP-DIR-AF	g	124	pmagpy-4.2.50	GH1-5b	u	0.009	0	0.0	0.0	9	273
JP	This study		0.3	169.5	78.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:30:02	4.34e-06	1.4499999999999999e-08	1.6100000000000002e-08	5.660000000000001e-09	8	273	GH1-5b_LP-DIR-AF-125	LT-AF-Z:LP-DIR-AF	g	125	pmagpy-4.2.50	GH1-5b	u	0.01	0	0.0	0.0	10	273
JP	This study		0.3	170.3	79.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:31:22	4.25e-06	1.42e-08	1.58e-08	4.93e-09	8	273	GH1-5b_LP-DIR-AF-126	LT-AF-Z:LP-DIR-AF	g	126	pmagpy-4.2.50	GH1-5b	u	0.012	0	0.0	0.0	11	273
JP	This study		0.3	171.6	80.8	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:32:42	4.14e-06	1.3899999999999999e-08	1.53e-08	4.3e-09	8	273	GH1-5b_LP-DIR-AF-127	LT-AF-Z:LP-DIR-AF	g	127	pmagpy-4.2.50	GH1-5b	u	0.014	0	0.0	0.0	12	273
JP	This study		0.3	172.9	81.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:34:03	4.04e-06	1.3600000000000001e-08	1.51e-08	3.74e-09	8	273	GH1-5b_LP-DIR-AF-128	LT-AF-Z:LP-DIR-AF	g	128	pmagpy-4.2.50	GH1-5b	u	0.016	0	0.0	0.0	13	273
JP	This study		0.3	174.1	82.4	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:35:22	3.94e-06	1.3400000000000001e-08	1.51e-08	3.2e-09	8	273	GH1-5b_LP-DIR-AF-129	LT-AF-Z:LP-DIR-AF	g	129	pmagpy-4.2.50	GH1-5b	u	0.018	0	0.0	0.0	14	273
JP	This study		0.3	175.1	83.1	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:36:42	3.84e-06	1.29e-08	1.4499999999999999e-08	2.7e-09	8	273	GH1-5b_LP-DIR-AF-130	LT-AF-Z:LP-DIR-AF	g	130	pmagpy-4.2.50	GH1-5b	u	0.02	0	0.0	0.0	15	273
JP	This study		0.3	179.8	84.5	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:38:02	3.59e-06	1.24e-08	1.3899999999999999e-08	1.7800000000000003e-09	8	273	GH1-5b_LP-DIR-AF-131	LT-AF-Z:LP-DIR-AF	g	131	pmagpy-4.2.50	GH1-5b	u	0.025	0	0.0	0.0	16	273
JP	This study		0.3	184.2	85.7	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:39:22	3.31e-06	1.1499999999999999e-08	1.26e-08	1.14e-09	8	273	GH1-5b_LP-DIR-AF-132	LT-AF-Z:LP-DIR-AF	g	132	pmagpy-4.2.50	GH1-5b	u	0.03	0	0.0	0.0	17	273
JP	This study		0.3	191.5	86.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:40:42	3.03e-06	1.07e-08	1.16e-08	6.58e-10	8	273	GH1-5b_LP-DIR-AF-133	LT-AF-Z:LP-DIR-AF	g	133	pmagpy-4.2.50	GH1-5b	u	0.035	0	0.0	0.0	18	273
JP	This study		0.3	200.7	87.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:42:01	2.76e-06	9.53e-09	1.02e-08	4.2500000000000003e-10	8	273	GH1-5b_LP-DIR-AF-134	LT-AF-Z:LP-DIR-AF	g	134	pmagpy-4.2.50	GH1-5b	u	0.04	0	0.0	0.0	19	273
JP	This study		0.3	208.2	87.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:43:21	2.5e-06	8.79e-09	9.499999999999999e-09	3.56e-10	8	273	GH1-5b_LP-DIR-AF-135	LT-AF-Z:LP-DIR-AF	g	135	pmagpy-4.2.50	GH1-5b	u	0.045	0	0.0	0.0	20	273
JP	This study		0.3	215.3	87.8	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:44:41	2.25e-06	8.040000000000001e-09	8.590000000000001e-09	3.4299999999999995e-10	8	273	GH1-5b_LP-DIR-AF-136	LT-AF-Z:LP-DIR-AF	g	136	pmagpy-4.2.50	GH1-5b	u	0.05	0	0.0	0.0	21	273
JP	This study		0.3	222.9	88.1	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:46:01	2.02e-06	7.240000000000001e-09	7.640000000000001e-09	3.83e-10	8	273	GH1-5b_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	137	pmagpy-4.2.50	GH1-5b	u	0.055	0	0.0	0.0	22	273
JP	This study		0.3	228.8	88.3	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:47:22	1.82e-06	6.24e-09	6.83e-09	3.88e-10	8	273	GH1-5b_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	138	pmagpy-4.2.50	GH1-5b	u	0.06	0	0.0	0.0	23	273
JP	This study		0.3	239.0	88.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:48:42	1.63e-06	5.6700000000000005e-09	6.23e-09	4.07e-10	8	273	GH1-5b_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	139	pmagpy-4.2.50	GH1-5b	u	0.065	0	0.0	0.0	24	273
JP	This study		0.3	244.4	88.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:50:01	1.47e-06	5.16e-09	5.83e-09	3.88e-10	8	273	GH1-5b_LP-DIR-AF-140	LT-AF-Z:LP-DIR-AF	g	140	pmagpy-4.2.50	GH1-5b	u	0.07	0	0.0	0.0	25	273
JP	This study		0.3	256.9	88.2	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:51:21	1.34e-06	4.46e-09	5.15e-09	4.32e-10	8	273	GH1-5b_LP-DIR-AF-141	LT-AF-Z:LP-DIR-AF	g	141	pmagpy-4.2.50	GH1-5b	u	0.075	0	0.0	0.0	26	273
JP	This study		0.3	259.4	88.1	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:52:41	1.22e-06	3.99e-09	4.7e-09	4e-10	8	273	GH1-5b_LP-DIR-AF-142	LT-AF-Z:LP-DIR-AF	g	142	pmagpy-4.2.50	GH1-5b	u	0.08	0	0.0	0.0	27	273
JP	This study		0.3	259.5	87.7	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:54:01	1.12e-06	3.86e-09	4.01e-09	3.63e-10	8	273	GH1-5b_LP-DIR-AF-143	LT-AF-Z:LP-DIR-AF	g	143	pmagpy-4.2.50	GH1-5b	u	0.085	0	0.0	0.0	28	273
JP	This study		0.3	270.5	87.8	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:55:22	1.04e-06	3.4000000000000003e-09	4.28e-09	3.9100000000000005e-10	8	273	GH1-5b_LP-DIR-AF-144	LT-AF-Z:LP-DIR-AF	g	144	pmagpy-4.2.50	GH1-5b	u	0.09	0	0.0	0.0	29	273
JP	This study		0.3	268.3	88.1	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:56:42	9.63e-07	3.2600000000000003e-09	4.05e-09	3.21e-10	8	273	GH1-5b_LP-DIR-AF-145	LT-AF-Z:LP-DIR-AF	g	145	pmagpy-4.2.50	GH1-5b	u	0.095	0	0.0	0.0	30	273
JP	This study		0.3	275.5	87.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:58:02	9.06e-07	2.85e-09	3.4399999999999997e-09	3.8399999999999997e-10	8	273	GH1-5b_LP-DIR-AF-146	LT-AF-Z:LP-DIR-AF	g	146	pmagpy-4.2.50	GH1-5b	u	0.1	0	0.0	0.0	31	273
JP	This study		0.3	270.7	87.6	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 22:59:23	8.540000000000001e-07	2.85e-09	3.68e-09	3.6e-10	8	273	GH1-5b_LP-DIR-AF-147	LT-AF-Z:LP-DIR-AF	g	147	pmagpy-4.2.50	GH1-5b	u	0.105	0	0.0	0.0	32	273
JP	This study		0.3	276.7	87.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 23:00:43	8.159999999999999e-07	2.6899999999999996e-09	3.2299999999999994e-09	3.4500000000000005e-10	8	273	GH1-5b_LP-DIR-AF-148	LT-AF-Z:LP-DIR-AF	g	148	pmagpy-4.2.50	GH1-5b	u	0.11	0	0.0	0.0	33	273
JP	This study		0.3	288.9	88.3	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 23:02:04	7.78e-07	2.6600000000000003e-09	2.95e-09	3.2599999999999996e-10	8	273	GH1-5b_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	149	pmagpy-4.2.50	GH1-5b	u	0.115	0	0.0	0.0	34	273
JP	This study		0.3	275.1	87.7	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 23:03:26	7.41e-07	2.37e-09	2.95e-09	2.81e-10	8	273	GH1-5b_LP-DIR-AF-150	LT-AF-Z:LP-DIR-AF	g	150	pmagpy-4.2.50	GH1-5b	u	0.12	0	0.0	0.0	35	273
JP	This study		0.3	278.5	87.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 23:04:47	7.15e-07	2.36e-09	2.8399999999999997e-09	2.71e-10	8	273	GH1-5b_LP-DIR-AF-151	LT-AF-Z:LP-DIR-AF	g	151	pmagpy-4.2.50	GH1-5b	u	0.125	0	0.0	0.0	36	273
JP	This study		0.3	276.0	88.9	GH1-5b_LP-DIR-AF	hargrave 2021-03-16 23:06:10	6.809999999999999e-07	2.2399999999999997e-09	2.3e-09	2.39e-10	8	273	GH1-5b_LP-DIR-AF-152	LT-AF-Z:LP-DIR-AF	g	152	pmagpy-4.2.50	GH1-5b	u	0.13	0	0.0	0.0	37	273
JP	This study		0.3	246.6	85.0	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:07:34	6.65e-06	2.2000000000000002e-08	2.3900000000000002e-08	3.03e-09	8	273	GH1-6b_LP-DIR-AF-153	LT-NO:LP-DIR-AF	g	153	pmagpy-4.2.50	GH1-6b	u	0.0	0	0.0	0.0	0	273
JP	This study		0.3	246.7	85.0	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:08:54	6.64e-06	2.25e-08	2.3900000000000002e-08	3.4899999999999997e-09	8	273	GH1-6b_LP-DIR-AF-154	LT-AF-Z:LP-DIR-AF	g	154	pmagpy-4.2.50	GH1-6b	u	0.001	0	0.0	0.0	1	273
JP	This study		0.3	247.2	85.0	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:10:14	6.61e-06	2.2599999999999997e-08	2.3799999999999998e-08	3.55e-09	8	273	GH1-6b_LP-DIR-AF-155	LT-AF-Z:LP-DIR-AF	g	155	pmagpy-4.2.50	GH1-6b	u	0.002	0	0.0	0.0	2	273
JP	This study		0.3	248.3	85.0	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:11:33	6.57e-06	2.2400000000000002e-08	2.37e-08	3.5600000000000005e-09	8	273	GH1-6b_LP-DIR-AF-156	LT-AF-Z:LP-DIR-AF	g	156	pmagpy-4.2.50	GH1-6b	u	0.003	0	0.0	0.0	3	273
JP	This study		0.3	250.8	85.1	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:12:53	6.52e-06	2.2200000000000004e-08	2.3900000000000002e-08	3.59e-09	8	273	GH1-6b_LP-DIR-AF-157	LT-AF-Z:LP-DIR-AF	g	157	pmagpy-4.2.50	GH1-6b	u	0.004	0	0.0	0.0	4	273
JP	This study		0.3	253.5	85.1	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:15:02	6.47e-06	2.21e-08	2.32e-08	3.5600000000000005e-09	8	273	GH1-6b_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	158	pmagpy-4.2.50	GH1-6b	u	0.005	0	0.0	0.0	5	273
JP	This study		0.3	257.5	85.0	GH1-6b_LP-DIR-AF	hargrave 2021-03-16 23:16:22	6.4e-06	2.2000000000000002e-08	2.32e-08	3.6700000000000004e-09	8	273	GH1-6b_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	159	pmagpy-4.2.50	GH1-6b	u	0.006	0	0.0	0.0	6	273
